taskId,description,language,context,tenant_name,word_count
2602,7T4zzb9joaoa1GlVUV5Hht,What proportion of the world population migrates? Has international migration increased in the past 50 years? What makes you think so? Share your assessment with your partner and discuss possible reasons.,EN,"  Three quotes about society The minute we become an integrated whole, we look through the same eyes and we see a whole different world together. ___ Azizah Al-Hibri, American philosopher and legal scholar Peace is not unity in similarity but unity in diversity, in the comparison and conciliation of differences. ___ Mikhail Gorbachev, former Russian president Unlike a drop of water which loses its identity when it joins the ocean, man does not lose his being in the society in which he lives. Man’s life is independent. He is born not for the development of the society alone, but for the development of his self. ___ B. R. Ambedkar, former Indian Minister of Law and Justice ",EKV_English,31
2449,5IIdngoLqSO783m0JfCizh,"J'ai beau me donner de la peine pour donner une certaine image de moi, ce n'est pas toujours ce que je veux qui est perçu par les autres. Pour quelle raison?",NaN,,connectsolutions_fr,31
2963,47I8cETZVmf5WDCJwcF7yB,"Si mon équipe et moi avions besoin de trouver le plus d'idées possibles pour un projet ou la résolution d'un problème, nous pourrions certes utiliser le brainstorming. Et quelle autre méthode?",NaN,,connectsolutions_fr,31
3042,7ByhC0OBSBD8y4d6SMNvGf,"You are one of the students. Write a report about what happened. Write: what you did before the accident, how the accident happened, what you did, what happened in the end.",EN,"  A lucky day for Luke It was after school. Luke and Gwen were on the bus. “Dad said we can get a takeaway pizza tonight,” said Gwen. “I love tuna pizza. What’s your favourite pizza, Luke?” Luke didn’t answer. “Did you hear me?” asked Gwen. “Sorry. I’m playing this game on my phone,” said Luke. “I have a really high score. Look!” “I can’t see that,” said Gwen. “Sorry. I forgot you have a problem with your eyes,” said Luke. “You forgot Dave’s birthday. You forgot your homework. You forget everything,” said Gwen. “No, I don’t,” said Luke. He looked out of the window. “Oh no! This is my stop. I forgot where we are! Bye Gwen, see you tomorrow.” Luke rushed down the stairs and got off the bus. He wanted to finish his game. He put his hand in his pocket, but his phone wasn’t there! “Oh no, I must have forgotten it on the bus!” He looked up. But the bus wasn’t there any more. Luke went home and phoned the bus company. They wanted to help but first they needed a special number from his phone – and he didn’t know the number! Luke didn’t enjoy his dinner at all that night. Why wasn’t he more careful with his phone? Suddenly the doorbell rang. “Gwen’s here!” shouted Luke’s mum from the hall. Luke went to the door. Gwen and her dad were there. “I heard something fall on the floor when you got off the bus,” said Gwen. “I asked a woman to see what it was.” Gwen gave Luke his phone. “Wow!” said Luke. “Today is my lucky day! Thanks, Gwen.” “That’s what friends are for!” said Gwen. “Come on, Gwen. Let’s get that pizza!” said Gwen’s dad. Luke put his phone in his pocket. It really was his lucky day. Maybe he could get his best ever high score too.   How I won a prize The TV show ‘Teen chef of the year’ tries to find the UK’s best young chef. Twenty-four kids took part in the competition this year. They cooked lots of different meals for the judges – three chefs. The kids also answered many questions about food. At the end of the competition one kid was the winner – and that kid was me! My name is Joe Reedman. My entry form for the show: Entry form: Teen chef of the year Age: ‬13 Favourite food: scrambled eggs Favourite meal: breakfast Why I started: When I was six, I watched my mum in the kitchen. She was making a cake. The eggs, milk and flour became a delicious cake and it was like magic. I wanted to do magic cooking too! Ambition: to have my own restaurant   The amazing story of Dora White Narrator Dora White lives in the small village of Aldham, many miles from London. (A girl and an old woman are at a bus stop in the village. The girl has a bag. She has money in her hands.) Dora One, two, three, four pounds fifty. Yes! I have enough money for the bus to London. Old woman Why do young people always want to go to London? It’s dirty and not safe. Dora That’s not true. It’s the most amazing city in the world. And it’s the place where dreams come true 1 . London is the place for me! Old woman I don’t think so. It’s an awful place. (Dora looks down the road. There is the sound of a bus.) Dora Here’s my bus. Oh … and my name’s Dora White. Remember that name, because you’ll hear it again 2 when I’m famous. (Dora takes her bag. The old woman shakes her head. The lights go down 3 .) Narrator When Dora arrives in London, she gets a job. (Dora is in a busy restaurant kitchen. She is doing the washing up 4 . A chef and a waiter are in the kitchen. There are dirty plates, glasses and pots next to Dora.) Waiter I need six plates and glasses now! Dora One moment, please. Chef Work faster. I need three clean pots now. Dora Yes, chef. Chef Where are they? I need them now! Dora You can have them in a minute. I’m busy with these plates. (Dora gives the plates to the waiter.) Waiter These plates are dirty! Dora I’m sorry! Chef You are useless! Dora No, I’m not. Chef You can go, Nora! Never come back! Dora It’s not Nora. It’s Dora. Dora White. Remember that name, because you’ll hear it again when I’m famous. (Dora exits the stage 5 on the right. The waiter and the chef shake their heads.) (The lights go down.) Narrator Dora’s life in London isn’t like it was in her dreams. (Dora is at a London bus stop with her bag. She looks very sad.) Dora Maybe London isn’t the place for me. (Dora sees a leaflet on the road. She takes it and looks at it.) (She reads from the leaflet.) Three Lions Hotel. We need kitchen workers for our very special restaurant. We are a friendly restaurant, but you must be hard-working and determined. (Dora smiles and stands up straight. There is the sound of a bus.) Bus driver (From off the stage 6 , on the left) Do you want to get on? This is the last bus to Aldham today. Dora No thanks. I want to stay here. London is the place for me. (A young woman walks past Dora.) Dora Excuse me. Can you tell me the way to the Three Lions Hotel, please? Young woman The Three Lions Hotel? Yes, of course. Go straight on. It’s on the right. Dora Thank you. Goodbye! (She takes her bag happily and starts to walk. The lights go down.) ___ 1 where dreams come true – wo Träume wahr werden ; 2 you’ll hear it again – Sie werden davon hören ; 3 the lights go down – die Lichter gehen aus ; 4 doing the washing up – den Abwasch machen ; 5 exits the stage – verlässt die Bühne ; 6 from off stage – aus dem Off (aus dem Hintergrund)   Dan’s holidays in the country Holidays! I want to be with my friends. But I’m not. Mum and Dad sent me to stay with Aunt Susan for six long days. To a village! In the middle of nowhere. All you can see are fields, trees and some animals. There are no shops, no cafés and no buses. No skate park either! It’s so boring! How can people live here? There was a party in the village this evening. But it wasn’t fun. There was a barbecue 1 and then singing and dancing. But the music was awful. I was so bored that I turned their music off and played some hip-hop 2 instead. Everybody was mad and shouted at me. I laughed at them and left. I hate this place and I hate these people. How can birds be so loud? Some of them started singing at four in the morning! Later the church bells 3 rang 4 . Nothing happened today. Just another boring day. When can I go home? Nothing! Aunt Susan wanted me to help with the cows and in the garden, but I stayed in my room and watched films. The village boys tried to pick me up for a football game. I told them that I didn’t have my football shoes and couldn’t play. I can’t believe what happened last night. I woke up in the middle of the night because there was a loud noise in the house. I went to the kitchen and saw Aunt Susan there. She was on the phone, and she was very excited. When she saw me, she told me to come with her. Rosalie needed help. I didn’t know who Rosalie was. I was surprised when I saw that Rosalie was one of Aunt Susan’s cows. She needed help with her calf. Some other people from the village were there too. They were all very calm and knew what to do. They told me to hold the light so that the vet could see well. I could hardly look. That noise! And it smelt terrible. Yuck! 5 Then it was there. A little calf. So sweet, so clumsy. We all felt very happy. I was so tired but so excited. I got up early again. I just had to see if the calf was OK. It was. It stood next to Rosalie and drank its milk. It’s the most beautiful little cow I’ve ever seen 6 . I think I’ll ask Aunt Susan if I can come back again. I think it’s not that bad here. ___ 1 barbecue – Grillparty ; 2 hip-hop – Hip Hop (Musikrichtung) ; 3 bell – die Glocke ; 4 ring – läuten ; 5 yuck – igitt 6 the most beautiful cow I’ve ever seen – die schönste Kuh, die ich je gesehen habe   Dan’s holidays in the country Holidays! I want to be with my friends. But I’m not. Mum and Dad sent me to stay with Aunt Susan for six long days. To a village! In the middle of nowhere. All you can see are fields, trees and some animals. There are no shops, no cafés and no buses. No skate park either! It’s so boring! How can people live here? There was a party in the village this evening. But it wasn’t fun. There was a barbecue 1 and then singing and dancing. But the music was awful. I was so bored that I turned their music off and played some hip-hop 2 instead. Everybody was mad and shouted at me. I laughed at them and left. I hate this place and I hate these people. How can birds be so loud? Some of them started singing at four in the morning! Later the church bells 3 rang 4 . Nothing happened today. Just another boring day. When can I go home? Nothing! Aunt Susan wanted me to help with the cows and in the garden, but I stayed in my room and watched films. The village boys tried to pick me up for a football game. I told them that I didn’t have my football shoes and couldn’t play. I can’t believe what happened last night. I woke up in the middle of the night because there was a loud noise in the house. I went to the kitchen and saw Aunt Susan there. She was on the phone, and she was very excited. When she saw me, she told me to come with her. Rosalie needed help. I didn’t know who Rosalie was. I was surprised when I saw that Rosalie was one of Aunt Susan’s cows. She needed help with her calf. Some other people from the village were there too. They were all very calm and knew what to do. They told me to hold the light so that the vet could see well. I could hardly look. That noise! And it smelt terrible. Yuck! 5 Then it was there. A little calf. So sweet, so clumsy. We all felt very happy. I was so tired but so excited. I got up early again. I just had to see if the calf was OK. It was. It stood next to Rosalie and drank its milk. It’s the most beautiful little cow I’ve ever seen 6 . I think I’ll ask Aunt Susan if I can come back again. I think it’s not that bad here. ___ 1 barbecue – Grillparty ; 2 hip-hop – Hip Hop (Musikrichtung) ; 3 bell – die Glocke ; 4 ring – läuten ; 5 yuck – igitt 6 the most beautiful cow I’ve ever seen – die schönste Kuh, die ich je gesehen habe   A walk in the New Forest 9:30 a.m.: New Forest International Summer Camp “Hello everyone! I’m Robert, the leader for today’s walk. Can Shruti, Alejandro, Daniel and Maria come with me?” Four students got up and followed Robert. “We’re going to go hiking in the forest,” said Robert. “You should all have long trousers, good shoes, a hat and a bottle of water. Any questions?” “What about lunch?” asked Alejandro. “There’s a packed lunch with sandwiches, fruit and a cake,” answered Robert. “Do I need my GPS 1 map?” asked Maria. “It’s the New Forest, not the Amazon jungle 2 !” said Shruti. “I’ve got a map, but you can take yours too,” said Robert. Maria smiled. 12:34 p.m.: In the forest “When is lunch?” asked Shruti. “We’re going to stop at the picnic spot 3 ,” said Robert. “How far is that?” asked Shruti. “It’s on my map,” said Robert. He looked in his bag as 4 he walked. Suddenly Robert tripped. He fell down a bank and into a small river. His bag opened, and all the sandwiches went into the river. The students ran down to him. “Are you OK?” asked Alejandro. “It’s my ankle,” said Robert. “I think it’s broken.” Maria and Daniel pulled Robert out of the river. Alejandro held his leg as they moved him. Then Shruti took out her phone. “What are we going to do? We don’t know where we are, and there’s no signal!” she said. “I know first aid 5 . I can look after Robert until we get help,” said Alejandro. “And I can use my GPS to find out where we are,” said Maria. Alejandro looked at Robert’s ankle and Daniel gave him some water. Shruti didn’t know what to do. She felt bad. “Come here, Shruti. You can help me,” said Maria. “We need someone to run and get help, and you can run fast.” “Where should I go?” Shruti asked excitedly. “Look at my GPS,” said Maria. “There’s a hill about two miles from here. You can get a signal at the top of it. Run there and call the emergency services.” “Good luck, Shruti!” said Alejandro as Shruti started to run. 2:00 p.m.: In the forest “Where’s Shruti? I hope she’s OK,” said Alejandro. “Robert needs help soon.” Robert was in a lot of pain 6 . Suddenly they heard a noise. “It’s a helicopter!” said Maria. The helicopter landed and soon Shruti arrived with two paramedics. “Well done, Shruti!” said Alejandro. “Thank you. And thank you, Maria, for knowing where to go,” Shruti said. The paramedics gave Robert a warm blanket, a drink and a tablet. “Well done, everyone!” said Robert. “You’ve shown what you can do when you work together. You’ve been an amazing team.” ___ 1 GPS – GPS (satellitengesteuertes weltweites Standortsystem) ; 2 jungle – der Dschungel ; 3 picnic spot – der Picknickplatz ; 4 as – während, als ; 5 first aid – die Erste Hilfe ; 6 pain – der Schmerz ",EKV_English,31
2685,2JrO6art1Z06yi9EkoXTCq,"Formuliere deine Antwort mithilfe eines Satzes.Coaching besteht darin, einem Mitarbeiter bei einer Problematik zuzuhören und ihm dann Lösungen zu präsentieren, wie er sein Problem lösen kann.Erkläre, warum diese Aussage FALSCH ist.",DE,"In den letzten Jahren ist die Arbeitswelt in jeder Hinsicht komplexer und anspruchsvoller geworden. Außergewöhnliche Projekte, Sonderaufgaben, ""Umstrukturierungsprozesse, Informationsfluss und Stress sind Elemente, die täglich bewältigt werden müssen. Wenn eine Person eine andere Person um Hilfe bittet, um eine konkrete Situation zu klären, spricht man von einem ""Beratungsgespräch"" oder, im Berufsleben, von ""Coaching"". Dieser Begriff stammt aus dem Sport, wo der Coach einen Sportler oder ein Team von Spielern begleitet, um sie zu Höchstleistungen anzuspornen.Verschiedene Formen des CoachingsCoaching bezeichnet eine zeitlich begrenzte, lösungsorientierte Form der Reflexion und Unterstützung. Indem es auf den Stärken (Ressourcen) des Einzelnen aufbaut, eröffnet es neue Handlungsmöglichkeiten. Ziel des Coachings ist es, eine Hilfe zur Selbsthilfe anzubieten, die die Eigenverantwortung und das Selbstvertrauen des Coachees stärken soll, um ihn dazu zu bringen, persönliche Lösungen zu entwickeln.
Coaching durch die FührungskraftCoaching wird heute als ein wichtiger Aspekt der Managementaufgaben angesehen. In ihrer Rolle als Coach arbeitet die Führungskraft mit den Mitarbeitern an Fragen oder Problemen, die freiwillig aufgeworfen werden. Beim Coaching Ihrer Mitarbeiter sollten Sie sich immer der Rolle bewusst sein, die Sie in der jeweiligen Situation spielen sollen. Das Coachinggespräch richtet sich nach der Problemstellung:Beim technischen Coaching steht der technische Aspekt im Vordergrund. Das Ziel besteht dann darin, das Problem zu lösen. Die Führungskraft oder der Coach soll im Gespräch Ratschläge erteilen, Vorgehensweisen vorschlagen und konkrete Impulse geben. Er hat also die Rolle eines Beraters. Im Gegensatz dazu steht beim situativen oder persönlichen Coaching das Individuum im Mittelpunkt. Da jeder Mensch einzigartig ist, kann der Coach den Mitarbeiter ""nur"" dazu bringen, eine Selbstprüfung (Selbstanalyse) vorzunehmen. Er leistet also ausschließlich Hilfe zur Selbsthilfe: Seine Aufgabe ist es nicht, Ratschläge zu erteilen, sondern lediglich Impulse zu geben, denn Patentrezepte, Lösungen und Ratschläge sind hier fehl am Platz.
Sie müssen aber auch selbstkritisch sein und Ihr Rollenverständnis in einem Coachinggespräch gegebenenfalls anpassen. Insbesondere sollten Sie genau abwägen, ob sich die durch den Coachingprozess hergestellte Nähe und persönliche Bindung nicht als problematisch für zukünftige Führungssituationen erweisen könnte. Mitarbeiter, die ein Coaching in Anspruch nehmen, sollten sich darüber im Klaren sein, dass der Coach von heute auch der Vorgesetzte von morgen sein kann.Coaching-Gespräche zwischen Vorgesetzten und Untergebenen verlaufen nicht immer problemlos. Häufig bitten die Mitarbeiter ihren Vorgesetzten um Rat, um sich selbst den Rücken freizuhalten. Auf diese Weise können sie die Schuld auf ihre Führungskraft schieben, wenn sich der erteilte Rat später als falsch erweist. Die Delegation wird umgangen.
Coaching-Gespräche führenIn einem Coaching-Gespräch schafft die Führungskraft Bedingungen, die dem Mitarbeiter helfen, Folgendes zu tun
 seine Probleme zu beschreiben und zu analysieren,
 alternative Verhaltensweisen zu entwickeln und zu testen,
 sich zu entscheiden und
 aktiv nach einer Lösung für das Problem zu suchen.
In jedem Fall sollten Sie sich immer vor Augen halten, dass das Problem vom Ratsuchenden gelöst werden muss und dass Sie nicht auf jede seiner Fragen eine Antwort parat haben sollten. Sie sind nicht da, um eine Lösung zu finden, sondern um das Gespräch zu leiten, das Sie aktiv beeinflussen, indem Sie:Ihr Vertrauen anbieten,aufmerksam zuhören und systematisch überprüfen, ob Sie alles richtig verstanden haben,sich der Sichtweise des Ratsuchenden bewusst sind,sich im Hintergrund halten, d. h. nicht das Wort monopolisieren (im Idealfall sollte der Coachee etwa 80 % der Zeit sprechen),sich Ihrer eigenen Rolle bewusst sind und für Klarheit und Transparenz im Gespräch sorgen.",connecsolutions_playground,31
2164,7K7hTD6RKhl8OcdhvxhWVN,"Rispondi usando delle parole chiave o una frase.In generale, si considera che l'introduzione di una presentazione occupi il 10% del totale della presentazione stessa.Secondo te, qual è il suo obiettivo principale?",NaN,,connectsolutions_it,31
4399,3FGpNp7eJHi75fsSSV17zn,"Beantworte diese Frage, indem du BEIDE erwartete Antworten gibst: Wenn das neue Projekt bei Alexandra zu großen Spannungen führt, welche zwei Reaktionen sind möglich (eine eher positive und eine eher negative)?",DE,,connectsolutions_de,31
2354,4Xkj90IYMQ284Wy1pREFm9,Beantworte die Frage in Stichworten: In Alexanders Firma soll ein neues Team von Facharbeitern eingestellt werden. Welche Integrationsmaßnahme wäre im Vergleich zu einer Maßnahme für eine einzelne Person am besten geeignet?,DE,,connectsolutions_de,31
259,5MmwA7Y7AIs6QHqfqywBJx,"Ein Warenhandelsunternehmen bildet immer das Warendrittel im Zuge der Bewertung des Warenlagers. Was geschieht mit den stillen Reserven, wenn das Warenlager abnimmt? Erklären Sie im unten stehenden Textfeld stichwortartig (2 Punkte).",NaN,,ffhs,31
775,9GeL4jxQYWm64cuJ0XTNs5,"""Nel ruolo di manager, prepararsi per un colloquio non è sempre la cosa migliore da fare perché potrebbe non esserci abbastanza spontaneità.""Spiega in una frase perché questa affermazione non è pertinente.",EN,,connectsolutions_sp,31
2813,27Qq1erHQdB9qnkggs6u00,"Du nutzt täglich elektrische Energie z. B. beim Trocknen deiner Haare mit einem Haartrockner oder bei der Nutzung deines Computers. Begründe, warum auch diese Energie ihren Ursprung in der Natur hat.",DE,"  Es gibt viele Maschinen und Geräte, die unseren Alltag erleichtern oder ihn einfach nur komfortabler machen, z. B. elektrische Küchengeräte, Waschmaschinen, Computer, Mobiltelefone und viele mehr. Alle diese Geräte haben eines gemeinsam: Sie benötigen Energie. Woher nehmen wir diese Energie?   Energiequellen Die wichtigste Energiequelle für die Erde ist die Sonne. Doch die Größe der nutzbaren Energie der Sonne ist abhängig von Ort, Wetter, Tageszeit und Jahreszeit. Eine andere Energiequelle ist die Erdrotation . Die Erdrotation und die Anziehungskraft des Mondes verursachen die Gezeiten. In Verbindung mit der Sonne verursacht die Erdrotation Winde durch die unterschiedliche Erwärmung der Erde. Schließlich steht uns auch noch die Erdwärme zur Verfügung. Dies ist die Energie aus dem Erdinneren.   die Erdrotation die Erdrotation: die Drehung der Erde um die eigene Achse   Regenerative Energiequellen Heute nutzen wir verstärkt sogenannte regenerative (sich erneuernde) Energiequellen . Dazu gehören zum Beispiel Windenergie , Gezeitenenergie , Energie aus Biomasse und Energie aus Wasserkraft . Diese regenerativen Energiequellen sind fast unbegrenzt und erneuern sich immer wieder. Allerdings stehen uns diese regenerativen Energiequellen nicht ohne Weiteres zur Verfügung. So ist zum Beispiel die Windenergie häufig nur dort nutzbar, wo der Wind regelmäßig und stark weht. Früher waren die Kosten sehr hoch für Kraftwerke, die regenerative Energiequellen nutzen. Daher wurden solche Kraftwerke nur selten gebaut. Seit einiger Zeit wird in Deutschland der Ausbau von Kraftwerken mit regenerativen Energiequellen deutlich vorangetrieben. Mit diesen Anstrengungen soll der Anteil der regenerativen Energiequellen in den nächsten Jahren weiter gesteigert werden.   Fossile Brennstoffe Die fossilen Brennstoffe Kohle , Erdgas und Erdöl sind eine wichtige Grundlage unseres hohen Lebensstandards. Doch die begrenzten Vorräte müssen geschont werden. Neben dem Ausbau der Nutzung der regenerativen Energiequellen müssen wir lernen, mit Energie sparsamer umzugehen. Auch sparsamere Motoren, bessere Gebäudedämmungen oder veränderte Lebensgewohnheiten können helfen, die fossilen Energievorräte zu schonen. Die Energie, die in den fossilen Brennstoffen gespeichert ist, hat ihren Ursprung in der Sonnenenergie: Diese Brennstoffe entstanden vor Millionen von Jahren aus den Überresten von Pflanzen und Tieren. Diese waren erst durch die Energie der Sonne lebensfähig, die sie für Wachstumsprozesse benötigten. Man kann also sagen, dass der größte Teil unserer Energie ihren Ursprung in der Sonnenenergie hat. Man spricht bei einem solchen natürlichen Vorkommen von Primärenergie .   Von der Primärenergie zur Nutzenergie Wenn Erdgas in einer Gastherme verbrannt wird, so wird die Primärenergie direkt in die gewünschte Energieform umgewandelt. In diesem Fall ist das die thermische Energie. Die von uns gewünschte Energie nennt man Nutzenergie . In vielen Fällen wird die Primärenergie jedoch nicht direkt in Nutzenergie umgewandelt. Dies verdeutlicht das folgende Beispiel: Kohle wird in einem Kohlekraftwerk verbrannt. Dabei wird Primärenergie teilweise in elektrische Energie umgewandelt. Diese lässt sich leicht in die einzelnen Haushalte transportieren. Dort kann dann die elektrische Energie in die gewünschte Nutzenergie überführt werden. Eine Lampe wandelt zum Beispiel die elektrische Energie in Licht um.   Merke: Jede Art von Energie hat ihren Ursprung in der Natur. Man unterscheidet Primärenergie und Nutzenergie. ",EKV_Physik,31
4056,9JAaRRUIkK887eYp1AaXEe,"Beantworte diese Frage, indem du BEIDE erwartete Antworten gibst: Wenn das neue Projekt bei Alexandra zu großen Spannungen führt, welche zwei Reaktionen sind möglich (eine eher positive und eine eher negative)?",DE,"RIGHT:
WRONG: Gründe für Veränderungen, Angst und Stress erklären",connectsolutions_de,31
2953,88BOChNsbH99mDfzM7vzUy,"Um über dein eigenes Verhalten nachzudenken und zu beurteilen, welche Veränderungen du vornehmen musst, kannst du ein Instrument verwenden, das drei nützliche Dimensionen enthält. Wobei handelt es sich bei diesem Instrument?",NaN,,connectsolutions_de,31
2283,4eqPnxHnoiL5J43Nd2CzKW,Um welches Satzglied handelt es sich bei der fett markierten Wortgruppe? (Textauszug leicht bearbeitet aus: Stefan Zweig: Rausch der Verwandlung):Vor abends kommen keine Pakete und Warenproben von der Fabrik zu spedieren.,NaN,,Lernnavi,31
2984,8fHT9d3KEaI5Mw3OpEq1ea,"En matière de résolution de problème, le degré de difficulté que l'on attribue à un problème dépend notamment de la probabilité que l'on a à trouver une solution. Cela s'appelle :",NaN,,connectsolutions_fr,31
3942,9pnqqZM20uW7lzaOQO4n5G,"Welches Nomen steht im Akkusativ, welches im Dativ? Schreibe einen Satz im Präsens und beginne mit dem markierten Teil. Die Oma - reparieren - die Enkelin - das Kleid - .",DE,,Cornelsen A2,31
3941,aXEPvx0DNfe8cdumjmnAQk,"Welches Nomen steht im Akkusativ, welches im Dativ? Schreibe einen Satz im Präsens und beginne mit dem markierten Teil. Der Lehrer - geben - der Schüler - das Buch - .",DE,,Cornelsen A2,31
3939,6OhAJwq7a9MaCHM87LJnWN,"Welches Nomen steht im Akkusativ, welches im Dativ? Schreibe einen Satz im Präsens und beginne mit dem markierten Teil. Er - schenken - seine Schwester - ein Buch (m.) - .",DE,,Cornelsen A2,31
3938,sEAcAVqvbJ8HbfJKXRmvF,"Welches Nomen steht im Akkusativ, welches im Dativ? Schreibe einen Satz im Präsens und beginne mit dem markierten Teil. Der Fotograf - geben - der Mann - das Bild - .",DE,,Cornelsen A2,31
3937,33lIxu2elw1aKNw5BqdJsJ,"Welches Nomen steht im Akkusativ, welches im Dativ? Schreibe einen Satz im Präsens und beginne mit dem markierten Teil. William - erzählen - unser Freund - eine Geschichte (f.) - .",DE,,Cornelsen A2,31
3936,3NHGAHAwWOK8VgHYumTRdd,"Welches Nomen steht im Akkusativ, welches im Dativ? Schreibe einen Satz im Präsens und beginne mit dem markierten Teil. Ich - backen - meine Eltern - ein Kuchen (m.) - .",DE,,Cornelsen A2,31
2079,8StHjhpitcU5HNLKlIaE2B,"Un poste de travail non ergonomique peut augmenter le stress au travail. Quels sont les éléments du poste de travail qui, s'ils sont mal gérés, peuvent être des facteurs de stress?",NaN,,connectsolutions_fr,31
2327,5OzEyxZ2WKk6uvwTmrFpAd,"Alexandra möchte neue operative Mitarbeiter im Unternehmen einstellen, um die Arbeit bei Krankheit oder Urlaub zu erleichtern. Mit welchem wirtschaftlichen Ziel steht diese Maßnahme im Spannungsverhältnis?Beantworte die Frage mithilfe von Stichworten.",DE,,connectsolutions_de,31
3664,a883rYyLuEWaGmH9D7zu2W,"Die Kennzahlen- und Marktanalyse hat ergeben, dass die ARIS GmbH sich in Zukunft zusätzlich auf die Zielgruppe «Silver Society» fokussieren möchte. Gemeinsam mit der Marketingabteilung erstellen Sie ein Kundengruppenprofil.- Einkaufsverhalten/finanzielle Situation",DE,,svf_de,31
2941,7njbzZxmXOR8Mjzhuhxs4A,"Es gibt im Allgemeinen vier typische Reaktionen auf Stress. Körperliche Reaktionen, Gedanken, die in Bezug auf die Situation auftauchen, Emotionen und Gefühle. Welche andere Reaktion vervollständigt logischerweise den Prozess der Stressreaktion?",NaN,,connectsolutions_de,31
4463,7IY0TvyTrPZ8zq0R9cagKm,"The paper clip is about 2 inches long. What is the best estimate for the length of the cell phone?Type in your answer.

Click on the image to make it larger.",EN,,Classtime Default,31
4080,5nVQ29lRmap8qtl1dduSai,"Welches Nomen steht im Akkusativ, welches im Dativ? Schreibe einen Satz im Präsens und beginne mit dem markierten Teil. Ich - kaufen - meine Freundin - ein Ring (m.) - .",DE,,Cornelsen A2,31
1947,70OkWK0n5Ih87Lx4aS3qgL,"Beantworten Sie diese Frage, indem Sie die entsprechende Methode benennen:Welche Methode der aktiven Unterstützung und Begleitung würdest du einsetzen, damit die Mitarbeiter die Möglichkeit haben, die neu geforderten Fähigkeiten zu entwickeln?",NaN,,connectsolutions_de,31
302,3JHeSWEVyIO5S90KA5w2SW,"Was du noch nicht oder noch nicht vollständig erledigen konntest, musst du als Pendenzen für die nächste Planungsperiode vormerken. Welche Fragen musst du dir stellen, um aus der Verspätung zu lernen?",NaN,,connectsolutions_de,31
414,1ZufFiW9a807ypujXsic0G,"Wandle den folgenden Satz in einen Passivsatz um, wobei du die Ursache/den Urheber der Handlung nennst und die entsprechende Zeitform beibehältst:Nach der Feier wird die neue Bundesrätin die Bevölkerung persönlich begrüssen.",NaN,,Lernnavi,31
120,9L7srd5OEm86zdTXVB6kSN,"AufgabeHerr Kunz hat im Gespräch eine starke Intention entwickelt, sich im Alltag mehr zu bewegen. Sie erarbeiten dafür zusammen einen Plan.Frage Was berücksichtigen Sie bei der Planung?Antworten Sie bitte in Stichworten.",NaN,,,31
3115,3oUWwSkK17A5RIHtZl590s,"Wie funktioniert das Herz-Kreislauf-System des menschlichen Körpers? Beschreibe den Weg des Blutes vom Herzen zu den Organen und zurück zum Herzen. Erkläre die Bedeutung von Arterien, Venen und Kapillaren im Kreislaufsystem.",DE,,Playground,31
2744,3uWSXzpxSUF9QMJdD71ugc,"Gib an, auf welchen der drei markierten Punkte ein Jäger mit dem Speer zielen müsste, um den Fisch in der Mitte des Bildes zu treffen. Skizziere den Lichtweg entsprechend dem Beispiel.",DE,,EKV_Physik,31
4079,2JQedHQhO1c6lcXbyN66B1,"Welches Nomen steht im Akkusativ, welches im Dativ? Schreibe einen Satz im Präsens und beginne mit dem markierten Teil. Der Mann - schreiben - die Freundin - die Nachricht - .",DE,,Cornelsen A2,31
3127,4LW5JcScnLJ7C2sa4OXsey,Mettere in pratica l'apprendimento di un corso di formazione non è sempre semplice. Tuttavia esistono strumenti per facilitare la loro attuazione. C'è il piano d'azione per raggiungere un obiettivo e anche:,NaN,,connectsolutions_it,31
2588,25JPjeQelrV9bXW1EOqz6C,"""Dans votre rôle de manager, se préparer pour un entretien n'est pas toujours forcément une bonne chose car la spontanéité peut manquer.""Veuillez expliquer en une phrase pourquoi cette phrase n'est pas pertinente.",NaN,,connectsolutions_fr,32
1902,2257S80gxTw9nQLU6rgfx6,"Forme den markierten Nebensatz in einen Hauptsatz um. (Den nicht markierten Satz belässt du in seiner Form. Du musst allenfalls die Reihenfolge der Teilsätze umstellen).Weil starker Regen fiel, wurde das Spiel abgesagt.",NaN,,Lernnavi,32
3940,1q3mqJjY1o06Dsy8UlDSEP,"Welches Nomen steht im Akkusativ, welches im Dativ? Schreibe einen Satz im Präsens und beginne mit dem markierten Teil. Die Geschwister - schicken - ihr Bruder - eine Einladung (f.) - .",DE,,Cornelsen A2,32
3126,6Bp4DYfKshD73ZWEnOevIC,"Diskutieren Sie, wie der Prozess der natürlichen Selektion zur Entwicklung neuer Tierarten führt. Verwenden Sie ein konkretes Beispiel, um zu erläutern, wie Veränderungen in der Umwelt die Evolution einer Tierart beeinflussen können.",DE,,Playground,32
2083,COKXQyto7L7IK7mnOucJU,"Pour mieux analyser sa propre gestion du temps, différentes auto-évaluations peuvent être effectuées. L'une d'entre elles, par exemple, consiste à produire sa courbe de production journalière. Quels autres éléments peuvent être évalués?",NaN,,connectsolutions_fr,32
732,25sn2i6nWPc6MgRyllKT4O,Der markierte Ausdruck ist eine Synekdoche. Welche Wirkung hat sie im folgenden Beispiel?Ex Libris preist das «ultimative Frauen-Kochbuch» an: «Frauen an den Herd. Wie Spitzenköchinnen die Sterne vom Himmel holen» (Stephanie Bräuer).,NaN,,Lernnavi,32
