language,description,context,tenant_id,tenant_name,topic_name,topic_description,word_count,taskId
17632,deu,"Dieser Inhalt gehört dem Klett und Balmer Verlag. Mehr Informationen zum Produkt finden Sie hier: digione.chWarum ich Edinburgh liebeIch habe Edinburgh zum ersten Mal als Kind mit meinen Eltern und meiner Schwester besucht. Ich fand, es war eine magische Stadt mit einer ganz besonderen Atmosphäre. Sie ist klein genug, um sich leicht zurechtzufinden und sich nicht verloren zu fühlen, aber groß genug, um eine Menge zu unternehmen. Nach der Schule beschloss ich also, dort zu studieren. Das war eine gute Entscheidung - ich hatte eine wunderbare Zeit! Die Einheimischen waren wirklich freundlich, und nach einiger Zeit begann ich sogar, den Edinburgher Akzent zu verstehen.Tatsächlich gefiel mir Edinburgh so gut, dass ich nach der Universität dort blieb. Zunächst lebte und arbeitete ich in der Stadt, aber nachdem ich meinen Mann kennengelernt hatte (der ein echter Schotte ist!), zogen wir in die Nähe aufs Land. Ich arbeite jetzt von zu Hause aus, da ich mein eigenes Unternehmen habe. Aber ich liebe es, am Wochenende mit meinem Mini in die Stadt zu fahren.Letzte Woche waren meine Eltern zu Besuch und wir haben Edinburgh Castle und die schottische Nationalgalerie besucht. An einem Tag gingen wir mit den Kindern in den Zoo, und an einem anderen Tag fuhren wir mit einem Boot zur Inchcolm Abbey auf einer nahe gelegenen Insel. An den meisten Tagen haben wir in den Princes Street Gardens gepicknickt, und ich finde es toll, dass es in Edinburgh so viele verschiedene Dinge zu tun gibt. Diese Stadt ist jetzt wirklich mein Zuhause geworden. Ich könnte mir nicht vorstellen, wegzuziehen!Beantworten Sie die Frage in einem vollständigen Satz:Warum ist Caroline nach Edinburgh gezogen?(""Sie zog nach Edinburgh, um zu studieren und weil sie die Stadt liebte."")",,52.0,demo_DE,,,281,ajWU8n8FLhYamLZ9dU1atY
17633,deu,Beantworten Sie die Frage. Verwenden Sie dabei verschiedene Formen des Passivs.,,41.0,PoC,,,11,6ZNNJaSgWhCag8OZBghK4M
17634,deu,"Nennen Sie möglichst viele Möbel und Einrichtungsgegenstände zum Thema Wohnzimmer. Schreiben Sie auch die Artikel. Trennen Sie die Stichworte mit Kommas.Beispiel: der Sessel, ...",,41.0,PoC,,,24,1N8fnGOxojM7uMBAfjldQO
17635,deu,"Nennen Sie möglichst viele Möbel und Einrichtungsgegenstände zum Thema Küche. Schreiben Sie auch die Artikel. Trennen Sie die Stichworte mit Kommas.Beispiel: die Spüle, ...",,41.0,PoC,,,24,5MrHcwWI5cO8D6mrNab0QS
17636,deu,"Sie sehen im Schaufenster des Kleiderladens Fancy G-Star-Jeans für CHF 95.–. Als sie diese kaufen wollen, sind sie aber mit CHF 99.– angeschrieben. Sie finden, dass das Geschäft Ihnen die Jeans für CHF 95.– verkaufen sollte, weil der Irrtum für die meisten Menschen nicht erkennbar ist. Verallgemeinerung:",,75.0,iterativ-sandbox ARCHIVED,Allgemeinbildender Unterricht,,47,1QwBvQqh2KM9ZSfIYPcGVc
17637,deu,"Sie sehen im Schaufenster des Kleiderladens Fancy G-Star-Jeans für CHF 95.–. Als sie diese kaufen wollen, sind sie aber mit CHF 99.– angeschrieben. Sie finden, dass das Geschäft Ihnen die Jeans für CHF 95.– verkaufen sollte, weil der Irrtum für die meisten Menschen nicht erkennbar ist. W-Frage (Wer verlangt von wem was?):",,75.0,iterativ-sandbox ARCHIVED,Allgemeinbildender Unterricht,,52,4SmbfmLCI0b7zahWaudwL3
17638,deu,"Sie sehen im Schaufenster des Kleiderladens Fancy G-Star-Jeans für CHF 95.–. Als sie diese kaufen wollen, sind sie aber mit CHF 99.– angeschrieben. Sie finden, dass das Geschäft Ihnen die Jeans für CHF 95.– verkaufen sollte, weil der Irrtum für die meisten Menschen nicht erkennbar ist. W-Frage (Wer verlangt von wem was?):",,4.0,iterativ,Allgemeinbildender Unterricht,,52,4x1t57erBCG5NThcKOL7Bj
17639,deu,"Sie sehen im Schaufenster des Kleiderladens Fancy G-Star-Jeans für CHF 95.–. Als sie diese kaufen wollen, sind sie aber mit CHF 99.– angeschrieben. Sie finden, dass das Geschäft Ihnen die Jeans für CHF 95.– verkaufen sollte, weil der Irrtum für die meisten Menschen nicht erkennbar ist. Verallgemeinerung:",,4.0,iterativ,Allgemeinbildender Unterricht,,47,3epUwUMb7Bq8pxUxOV2IwI
17640,deu,In welchen Bereichen sind die Frauen im Iran benachteiligt?,,90.0,Kurier JBP ARCHIVED,Weiblicher Widerstand,,9,7EOqAtyYtwf7CruWTI727W
17641,deu,Nenne was beim Zug der Marktweiber passiert ist.,,90.0,Kurier JBP ARCHIVED,Weiblicher Widerstand,,8,2j6rJkYxYa98ydGaSCW17D
17642,deu,In welchen Bereichen sind die Frauen im Iran benachteiligt?,,90.0,Kurier JBP ARCHIVED,Weiblicher Widerstand,,9,7s0Q19C07lJ7fIkxJrorG3
17643,deu,Schreibe den Satz im Präteritum.Gestern - sehen - ich - den neuen Film.,,136.0,CV_398243a9-9bc1-4dba-b417-a384fda98f9d,,,13,4FGzZFd8MWh6nHDdlCnwsK
17644,deu,Was beschreibt der azeotrope Punkt und wie wirkt sich ein Siedepunktsminimum auf die thermische Trennung aus? (400 Zeichen),,77.0,BASF_DE,,,18,2fd5uM5e0c774IjsBexzCf
17647,deu,"Formuliere deine Antwort mithilfe eines Satzes.Coaching besteht darin, einem Mitarbeiter bei einer Problematik zuzuhören und ihm dann Lösungen zu präsentieren, wie er sein Problem lösen kann.Erkläre, warum diese Aussage FALSCH ist.","In den letzten Jahren ist die Arbeitswelt in jeder Hinsicht komplexer und anspruchsvoller geworden. Außergewöhnliche Projekte, Sonderaufgaben, ""Umstrukturierungsprozesse, Informationsfluss und Stress sind Elemente, die täglich bewältigt werden müssen. Wenn eine Person eine andere Person um Hilfe bittet, um eine konkrete Situation zu klären, spricht man von einem ""Beratungsgespräch"" oder, im Berufsleben, von ""Coaching"". Dieser Begriff stammt aus dem Sport, wo der Coach einen Sportler oder ein Team von Spielern begleitet, um sie zu Höchstleistungen anzuspornen.Verschiedene Formen des CoachingsCoaching bezeichnet eine zeitlich begrenzte, lösungsorientierte Form der Reflexion und Unterstützung. Indem es auf den Stärken (Ressourcen) des Einzelnen aufbaut, eröffnet es neue Handlungsmöglichkeiten. Ziel des Coachings ist es, eine Hilfe zur Selbsthilfe anzubieten, die die Eigenverantwortung und das Selbstvertrauen des Coachees stärken soll, um ihn dazu zu bringen, persönliche Lösungen zu entwickeln.
Coaching durch die FührungskraftCoaching wird heute als ein wichtiger Aspekt der Managementaufgaben angesehen. In ihrer Rolle als Coach arbeitet die Führungskraft mit den Mitarbeitern an Fragen oder Problemen, die freiwillig aufgeworfen werden. Beim Coaching Ihrer Mitarbeiter sollten Sie sich immer der Rolle bewusst sein, die Sie in der jeweiligen Situation spielen sollen. Das Coachinggespräch richtet sich nach der Problemstellung:Beim technischen Coaching steht der technische Aspekt im Vordergrund. Das Ziel besteht dann darin, das Problem zu lösen. Die Führungskraft oder der Coach soll im Gespräch Ratschläge erteilen, Vorgehensweisen vorschlagen und konkrete Impulse geben. Er hat also die Rolle eines Beraters. Im Gegensatz dazu steht beim situativen oder persönlichen Coaching das Individuum im Mittelpunkt. Da jeder Mensch einzigartig ist, kann der Coach den Mitarbeiter ""nur"" dazu bringen, eine Selbstprüfung (Selbstanalyse) vorzunehmen. Er leistet also ausschließlich Hilfe zur Selbsthilfe: Seine Aufgabe ist es nicht, Ratschläge zu erteilen, sondern lediglich Impulse zu geben, denn Patentrezepte, Lösungen und Ratschläge sind hier fehl am Platz.
Sie müssen aber auch selbstkritisch sein und Ihr Rollenverständnis in einem Coachinggespräch gegebenenfalls anpassen. Insbesondere sollten Sie genau abwägen, ob sich die durch den Coachingprozess hergestellte Nähe und persönliche Bindung nicht als problematisch für zukünftige Führungssituationen erweisen könnte. Mitarbeiter, die ein Coaching in Anspruch nehmen, sollten sich darüber im Klaren sein, dass der Coach von heute auch der Vorgesetzte von morgen sein kann.Coaching-Gespräche zwischen Vorgesetzten und Untergebenen verlaufen nicht immer problemlos. Häufig bitten die Mitarbeiter ihren Vorgesetzten um Rat, um sich selbst den Rücken freizuhalten. Auf diese Weise können sie die Schuld auf ihre Führungskraft schieben, wenn sich der erteilte Rat später als falsch erweist. Die Delegation wird umgangen.
Coaching-Gespräche führenIn einem Coaching-Gespräch schafft die Führungskraft Bedingungen, die dem Mitarbeiter helfen, Folgendes zu tun
 seine Probleme zu beschreiben und zu analysieren,
 alternative Verhaltensweisen zu entwickeln und zu testen,
 sich zu entscheiden und
 aktiv nach einer Lösung für das Problem zu suchen.
In jedem Fall sollten Sie sich immer vor Augen halten, dass das Problem vom Ratsuchenden gelöst werden muss und dass Sie nicht auf jede seiner Fragen eine Antwort parat haben sollten. Sie sind nicht da, um eine Lösung zu finden, sondern um das Gespräch zu leiten, das Sie aktiv beeinflussen, indem Sie:Ihr Vertrauen anbieten,aufmerksam zuhören und systematisch überprüfen, ob Sie alles richtig verstanden haben,sich der Sichtweise des Ratsuchenden bewusst sind,sich im Hintergrund halten, d. h. nicht das Wort monopolisieren (im Idealfall sollte der Coachee etwa 80 % der Zeit sprechen),sich Ihrer eigenen Rolle bewusst sind und für Klarheit und Transparenz im Gespräch sorgen.",144.0,connecsolutions_playground,13. Gespräche führen,,31,2JrO6art1Z06yi9EkoXTCq
17648,deu,"Lies den Text aufmerksam durch und fasse zusammen, was du gelernt hast.  Obst ist ein Sammelbegriff der für den Menschen roh genießbaren, meist wasserhaltigen Früchte oder Teile davon (beispielsweise Samen), die von Bäumen, Sträuchern und mehrjährigen Stauden stammen.In Deutschland liegt der durchschnittliche tägliche Verzehr von Obst und Obsterzeugnissen (ohne Obstsäfte) laut einer Studie von 2008 bei Männern bei 230 Gramm und bei Frauen bei 278 Gramm.Die Generalversammlung der Vereinten Nationen ernannte 2021 zum internationalen Jahr des Obstes und Gemüses.Der Begriff Obst (althochdeutsch obaz, mittelhochdeutsch ob(e)z, frühneuhochdeutsch obs; „Obst, Baumfrucht“) setzt sich aus dem Verhältniswort ob sowie einem mit essen verwandten Verbalnomen mit einer Ausgangsbedeutung ‚Zuspeise‘ (zur Grundnahrung), ursprünglich wohl Hülsenfrüchte, zusammen. Die unorganische -t-Endung tritt seit dem 16. Jahrhundert auf. Die Bezeichnung ist gemeinwestgermanisch, siehe mittelniederdeutsch ōvet, āvet, ōves, ōvest, mittelniederländisch und niederländisch ooft sowie altenglisch ofet(t).Die Unterscheidung zwischen Obst und Gemüse ist nicht biologisch, sondern kulturell bedingt und daher unscharf. In der Regel stammt Obst von mehrjährigen und Gemüse von einjährigen Pflanzen (laut Lebensmitteldefinition). Der Zuckergehalt beim Obst ist meist höher. Botanisch gesehen entsteht Obst aus der befruchteten Blüte, Gemüse entsteht aus anderen Pflanzenteilen. Paprika, Tomaten, Kürbisse, Zucchini, Auberginen und Gurken sind zwar Früchte und gehören laut der obigen (botanischen) Definition zu Obst (da sie aus befruchteten Blüten entstehen), werden aber als einjährige Pflanzen (Lebensmitteldefinition: Gemüse) und gemeinhin wegen der fehlenden Süße beziehungsweise Säure als Fruchtgemüse bezeichnet. Rhabarber hingegen ist ein Blattstiel, wird aber auch als Obst verwendet.Die unten beschriebene Einteilung von Obst in Obstartengruppen (Kernobst, Steinobst, exotische Früchte usw.) ist die heute im Handel übliche. In der Botanik dagegen fasst man unter dem Sammelbegriff Obst „alle diejenigen Samen und Früchte kultivierter oder wild wachsender Pflanzen zusammen, die im Allgemeinen roh gegessen werden und von angenehmem, meist süßlichem oder säuerlichem Geschmack sind. Sofern es sich dabei um Samen handelt, sind sie auch wegen des hohen Zuckergehalts und des damit verbundenen hohen Energiegehalts sehr nahrhaft, während Früchte, deren Samen häufig nicht mit verzehrt werden, in der Regel Fruchtfleisch mit hohem Wassergehalt und daher nur geringen Nährwert besitzen. Dank ihres Gehalts an Vitaminen und Mineralsalzen stellen sie aber […] eine wichtige Ergänzung zur Nahrung dar […].“",,128.0,CV_245f18c8-d61b-4a58-87f1-c773a529bf1a,,,355,2k8Z6d1saLb9Ubd1TBXRzL
17653,deu,"Wenn mein Gegner im Konflikt gewinnt, bin ich zwangsläufig der Verlierer. Erkläre mithilfe eines Satzes, warum dieser Satz FALSCH ist.",,11.0,connectsolutions_de,7. Verhandlungs- und Schlichtungsgespräche führen,,20,6z8NILuhWJB7juu2u9rtx0
17654,deu,"Formuliere deine Antwort in mehreren Stichworten oder in einem Satz.In Herzbergs Zwei-Faktoren-Theorie können Motivationsfaktoren die Motivation und die Leistung steigern, wenn sie gegeben sind.Hygienefaktoren hingegen haben langfristig keinen nennenswerten Einfluss auf das Engagement der Mitarbeiter.Was nützt es also, diese Faktoren zu verbessern?","Herzbergs Zwei-Faktoren-Theorie
Zu der Zeit, als Maslow seine Theorien zur Bedürfnisbefriedigung entwickelte, versuchte Frederick Herzberg (1923-2000), die Situationen zu identifizieren, die im Arbeitsumfeld Zufriedenheit oder Frustration hervorrufen, indem er verschiedene Personen befragte:
- Was sind die Gründe für die von den Mitarbeitern empfundene Zufriedenheit oder Unzufriedenheit?
- Welche Auswirkungen haben die beschriebenen Situationen auf ihre Leistungsbereitschaft?
- Wie lange hielten diese Auswirkungen an?
Die Ergebnisse sind überraschend: Die Gründe für Zufriedenheit oder Unzufriedenheit und die Auswirkungen sind vielfältiger als erwartet. Zufriedenheitsbedingungen haben einen langfristigen Einfluss auf die Leistung, während Unzufriedenheitsfaktoren keinen oder nur einen geringen Einfluss auf die Leistungsbereitschaft haben.Aus den Ergebnissen seiner Befragungen leitet Herzberg ab, dass die Qualität und die Wirkung der verschiedenen Anreize, die mit einer bestimmten Arbeit verbunden sind, unterschiedlich sind. Er unterscheidet zwischen Motivationsfaktoren (""satisfiers"") und Hygienefaktoren (""dissatisfiers"").


Motivationsfaktoren
Motivationsfaktoren werden unter anderem durch die folgenden intrinsischen Anreize beeinflusst:
- Körperliche Aktivität: Aktiv sein können, sich bewegen.
- Soziale Kontakte: Für andere da sein, im Team arbeiten, mit vereinten Kräften Ziele erreichen.
- Leistungsbereitschaft: Wissen und Können einsetzen, erfolgreich sein, Herausforderungen annehmen und die eigenen Grenzen austesten.
- Einfluss und Verantwortung: Selbstständig arbeiten, an Entscheidungen mitwirken und mitbestimmen.
- Selbstverwirklichung: Bringen Sie nicht nur Ihr Wissen und Können, sondern auch Ihren Enthusiasmus und Ihre besonderen Talente in den Dienst Ihres Arbeitgebers.


Die Hygienefaktoren werden unter anderem durch die folgenden extrinsischen Anreize beeinflusst:
- Geld: materieller Lebensunterhalt, Luxus, bequemes Leben.
- Sicherheit: Aufrechterhaltung eines bestimmten Lebensstandards, ausreichende Ressourcen, um Notsituationen zu überstehen, Vermeidung von Verlusten.
- Anerkennung: Ein gewisses Ansehen genießen, einen bestimmten Status erreichen, Privilegien genießen, wertgeschätzt werden.


Beispiel: Sarah, die als Chemikerin mit Begeisterung an einem ehrgeizigen internationalen Forschungsprojekt arbeitet, sieht darin eine einmalige Gelegenheit, ihre Fachkenntnisse zu nutzen und zu erweitern, und Gregory wechselt die Stelle, um mehr Mitarbeiter zu führen und sich in eine gute Position zu bringen, um sich um ein Mandat als stellvertretender Direktor zu bewerben.


Umfragen haben gezeigt, dass Zufriedenheit und Unzufriedenheit nicht von denselben Faktoren abhängen, sondern zwei unabhängige Dimensionen sind. Aus diesem Grund spricht man von einer ""Zwei-Faktoren-Theorie"".


 Motivationsfaktoren 
Hygienefaktoren
Erklärung Motivationsfaktoren haben einen positiven Einfluss auf die Arbeitszufriedenheit und die Leistungsbereitschaft. In diesem Sinne bestimmen sie also den Zustand der Zufriedenheit oder Unzufriedenheit der Mitarbeiter und ermöglichen es, ihre Motivation und Leistung zu steigern. Hygienefaktoren führen zu Unzufriedenheit, wenn sie nicht vorhanden sind, haben aber ansonsten keinen nennenswerten und langfristigen Einfluss auf das Engagement der Mitarbeiter. Eine Verbesserung dieser Faktoren führt somit in erster Linie zu einer Verringerung der Unzufriedenheit.
Beispiele - Persönliche Leistung
- Anerkennung der geleisteten Arbeit
- Art der Arbeit, Aufgaben
- Verantwortung
- Aufstiegs- und Entwicklungsmöglichkeiten - Führungsstil
- Unternehmenspolitik und -kultur
- Beziehungen zu den Kollegen
- Arbeitsbedingungen
- Sicherheit des Arbeitsplatzes
- Vergütung
Zusätzliche Informationen Da sich die Motivationsfaktoren hauptsächlich auf die Art der Arbeit beziehen, spricht man auch von Inhaltsvariablen. Da die Hygienefaktoren Bedingungen des Arbeitsumfelds (und nicht der Arbeit selbst) darstellen, spricht man auch von Kontextvariablen.",148.0,connectsolutions_playground2,7. Angemessener Einsatz von Führungsinstrumenten,,42,1yUfBydIeNo6bTRTeYEm1b
17655,deu,"Die Theorie X von McGregor stellt einen Teufelskreis dar.Erkläre in einem Satz, warum.","2.1 Menschenbild
Das Menschenbild bezeichnet die allgemeine Einstellung gegenüber anderen Menschen. Es wird von Bezugspersonen seit unserer frühesten Kindheit vermittelt, ist das Ergebnis von Erfahrungen, Beobachtungen und Emotionen und wird dadurch umso stärker in uns verankert. Unsere Einstellung filtert, wie wir andere Menschen und Situationen wahrnehmen. Wenn wir neuen Menschen oder Situationen begegnen, sind wir nämlich nicht so offen und unvoreingenommen, wie wir sein könnten. Stattdessen haben wir bereits ein bestimmtes Bild, das wir möglichst bestätigen möchten. Unsere Einstellung steuert also auch unser Denken, unsere Gefühle und unser Verhalten. In alltäglichen Situationen bleibt sie meist verborgen. Wenn wir jedoch unter starkem inneren Druck stehen, können wir uns oft nicht mehr kontrollieren. In diesem Fall entladen sich diese unterschwelligen Gefühle in einem Verhalten, das bei anderen Irritationen hervorruft.FremdwahrnehmungFremdwahrnehmungVon einer Führungskraft wird erwartet, dass sie über eine gute Kenntnis des menschlichen Verhaltens verfügtFremdwahrnehmung bedeutet, dass sie andere Menschen so gut einschätzen kann, dass sie ihre besonderen Eigenschaften, Fähigkeiten und Einstellungen schnell und zutreffend beurteilen kann.Wahrnehmung ist die Bewertung, Einordnung und Interpretation von Informationen, die uns in Form von Reizen aus der Umwelt und dem Körper zukommen. Dieser Rekonstruktionsprozess, der im Gehirn stattfindet, wird in vier Phasen unterteilt.
1) Persönliche Wahrnehmung: Was beobachte ich? 2) Interpretation der Wahrnehmung: Was fällt mir auf? 3) Emotionen: Welche Reaktion löst das in mir aus? 4) Urteil: Was denke ich darüber? Der vierte Schritt des Rekonstruktionsprozesses, das Urteil, filtert unsere Wahrnehmung noch einmal. Sie ist also immer...
- subjektiv: Was wir in einer Situation oder an einer anderen Person bemerken, ist bereits gefiltert. Aus der Fülle der Informationen haben wir diejenigen herausgefiltert, die uns besonders wichtig erscheinen, und sie uns auf eine bestimmte Art und Weise dargestellt. Eine andere Person würde die gleiche Situation oder die gleiche Person wahrscheinlich anders einschätzen.
- selektiv: Wir wählen einen bestimmten Ausschnitt aus dem Gesamtbild aus und interpretieren ihn, weil wir nicht in der Lage sind, alle Aspekte auf die gleiche Weise zu erfassen. Oft sind uns die Kriterien für diese Auswahl nicht bewusst, aber wir bestätigen damit insgeheim unsere Erwartungen: Wir sehen die andere Person so, wie wir sie sehen wollen.
Bereits in der Kindheit prägen wir durch unsere Erfahrungen ein bestimmtes Wahrnehmungsmuster. In vielen Situationen erweist sich dieses Muster als sehr nützlich. Wenn wir alle Informationen, die uns jedes Mal erreichen, völlig neu interpretieren und bewerten müssten, wären wir schnell überfordert. Gleichzeitig dienen uns die Wahrnehmungsmuster aber auch als ""Scheuklappen"" und lassen uns typische Urteilsfehler begehen. Diese sagen mindestens genauso viel über uns aus wie über die Situation oder die Person, um die es geht.

2.1.2. X- und Y-Theorien (McGregor)McGregors X- und Y-Theorien.
Wie sehen Führungskräfte ihre Mitarbeiter als Menschen? Was sind die Hauptgründe, die einen Mitarbeiter dazu veranlassen, sich bei der täglichen Arbeit zu engagieren? Die von McGregor entwickelten Theorien X und Y beschreiben zwei gegensätzliche Menschenbilder (zwei Motivationsstrukturen).
Theorie X: Der durchschnittliche Mensch hat von Natur aus eine angeborene Abneigung gegen Arbeit und wird alles tun, um diese zu vermeiden.Deshalb müssen die meisten Menschen geführt, kontrolliert und unter Androhung von Sanktionen gezwungen werden, einen produktiven Beitrag zur Erreichung der Ziele der Organisation zu leisten.Der durchschnittliche Mensch bevorzugt es, geführt zu werden: Er scheut die Verantwortung, hat relativ wenig Ehrgeiz und strebt vor allem nach Sicherheit.Theorie X: Der durchschnittliche Mensch wird von Natur aus eine angeborene Abneigung gegen Arbeit haben und wird alles tun, um diese zu vermeiden.Theorie X: Die meisten Menschen müssen geführt, kontrolliert und gezwungen werden, einen produktiven Beitrag zur Erreichung der Ziele der Organisation zu leisten.
Theorie Y: Wenn sich der Mitarbeiter mit den Zielen der Organisation identifiziert, wird externe Kontrolle überflüssig und er entwickelt einen Sinn für Selbstkontrolle und Eigeninitiative.Der Durchschnittsmensch hat keine angeborene Abneigung gegen die Arbeit. Die wichtigsten Belohnungen sind die Befriedigung des Egos und des Bedürfnisses nach Selbstverwirklichung, nicht finanzielle Vorteile.Der durchschnittliche Mensch kann nach Verantwortung streben, um seine Ideen und seine Kreativität optimal zu mobilisieren.

2.1.3. Auswirkungen des Menschenbildes auf die Führung
Das Menschenbild der Führungskraft spiegelt sich in ihrem Umgang mit den Mitarbeitern wider und umgekehrt. Es beeinflusst sein Verhalten als Führungskraft und damit auch das Verhalten der Mitarbeiter. So fühlt sich die Führungskraft in ihrem Menschenbild bestätigt: ""So sind die Menschen eben!"". Daraus lässt sich ableiten, dass die Kompetenz und Motivation der Mitarbeiter auch vom Menschenbild der Führungskraft abhängt.Theorie X und Theorie Y beinhalten auch die Dynamik der sich selbst erfüllenden Prophezeiung.Theorie X ist ein Teufelskreis. Weil der Vorgesetzte glaubt, dass seine Mitarbeiter nicht gerne arbeiten, ""führt er sie an der Nase herum"", indem er strenge Regeln aufstellt, was die natürliche Abneigung der Mitarbeiter gegen die Arbeit verstärkt und neue Regeln erforderlich macht.In Theorie Y hingegen geht der Vorgesetzte davon aus, dass seine Mitarbeiter gerne arbeiten, und gewährt ihnen daher einen gewissen Handlungsspielraum bei der Erfüllung ihrer Aufgaben. So entsteht ein positiver Kreislauf: Der Mitarbeiter investiert mehr Zeit in seine Arbeit und führt sie gerne aus, ohne dass er beaufsichtigt werden muss",148.0,connectsolutions_playground2,2. Relationale Intelligenz,,13,abxzFd4syMp7p5i54YsGyc
17657,deu,"Erkläre, wieso man die Meeresschildkröte an der Wasseroberfläche gespiegelt sieht.","Dieses dekorative Leuchtobjekt besteht aus vielen sehr dünnen durchsichtigen Fasern, aus deren Enden helles Licht austritt. Wieso können durchsichtige Glasfasern Licht leiten?   In Lichtleiterlampen wird Licht in Glas- oder Kunststofffasern geleitet, sogar über gekrümmte Wege. Das funktioniert auch mit einer „Wasserfaser“. Ein Lichtbündel tritt von links in den Auslauf eines Wasserbechers ein. Es „folgt“ dem Wasserstrahl, ohne ihn seitlich zu verlassen. Beim Übergang von einem optisch dichteren Stoff (wie Wasser) zu einem optisch dünneren Stoff (wie Luft) ist der Brechungswinkel immer größer ist als der Einfallswinkel. Die Bilder a) bis c) zeigen, dass bei einem bestimmten Einfallswinkel der Brechungswinkel 90° erreicht wird. Diesen Einfallswinkel nennt man Grenzwinkel α G . Ist der Einfallswinkel größer als der Grenzwinkel, kann keine Brechung mehr auftreten, das gesamte Licht wird reflektiert. Dieser Fall wird als Totalreflexion bezeichnet. In der Tabelle sind die Grenzwinkel für verschiedene Stoffpaare angegeben: Stoffpaar Grenzwinkel Wasser / Luft 49° Glas / Luft 42° Rubin / Luft 34° Diamant / Luft 24° Die folgende Abbildung zeigt ein Lichtbündel, das durch eine dünne Glasfaser geleitet wird. Der Einfallswinkel des Lichtbündels ist immer größer als der Grenzwinkel beim Übergang Glas-Luft. Das Licht wird also total reflektiert. Auch in Glasprismen kann eintretendes Licht total reflektiert werden. Die Abbildung zeigt ein Umkehrprisma und ein 90°-Prisma. Solche Prismen werden in optischen Geräten, z. B. Ferngläsern, verwendet. Sie können Spiegel ersetzen.   Beim Übergang vom optisch dichteren zum optisch dünneren Stoff kann Totalreflexion auftreten. Dazu muss der Einfallswinkel größer als der Grenzwinkel sein.",140.0,EKV_Physik,,,10,3Dv5AAXYgqj8adX5uQOsXl
17658,deu,Spielt die Form der Blendenöffnung bei der Lochkamera eine Rolle? Begründe deine Entscheidung.,"An einem sonnigen Tag sieht man bei einem Waldspaziergang helle runde Flecke am Boden. Das Licht der Sonne strahlt durch die unregelmäßigen Lücken im Blätterdach. Warum aber sind diese „Sonnentaler“ kreisrund?   Im Zeitalter von Kameras mit Millionen von Speicherpunkten kann man sich kaum mehr vorstellen, dass man ganz ohne digitale Hilfsmittel ein Bild erzeugen kann. Darum denkt auch beim oben abgebildeten Waldweg niemand an eine Kamera. Aber die einfachste Kamera, die sogenannte camera obscura (lat. für dunkles Zimmer) gibt es schon seit zweitausend Jahren. Sie besteht aus einem dunklen Raum (Kammer, Pappkarton oder eben ein schattiger Waldweg), in den nur durch ein kleines Loch Licht gelangt. Die Abbildung zeigt, wie in einer Lochkamera das Bild einer Kerze entsteht: Von jedem Punkt der leuchtenden Flamme breitet sich das Licht geradlinig in alle Richtungen aus. Je ein schmales Lichtbündel gelangt durch das kleine Loch (die „Blende“) und erzeugt auf dem gegenüberliegenden Schirm ein Bildscheibchen. Insgesamt ergibt sich das Bild der ganzen Flamme. Das Bild steht jedoch auf dem Kopf und ist seitenverkehrt. Genauso verhält es sich beim Waldweg. Die kleinen Lücken im Blätterdach wirken wie Blenden und wie die Flamme wird hier die kreisrunde Sonne auf den Weg abgebildet. Je kleiner das Loch, desto dunkler, aber schärfer ist das Bild; je größer die Blende, desto heller, aber unschärfer ist das Bild. Denn bei einer großen Blende gelangen breite Lichtbündel ins Innere der Kamera, die sich auf dem Schirm überlappen. Es entsteht kein scharfes Bild mehr. Mangels Zoomobjektiv muss man sich vor dem Fotografieren mit der Lochkamera Gedanken über die Größe des Bildes B und des Gegenstands G machen. Wie groß das Bild auf dem Schirm wird, hängt von der Größe des abgebildeten Gegenstands G , von seiner Entfernung zur Blende g und vom Abstand des Schirms zur Blende b ab. Je näher man bei einer bestimmten Gegenstandsgröße an den Gegenstand heran geht, desto größer ist das Bild auf unserem Schirm.   Eine Anordnung aus Lochblende und Schirm mit einem Gehäuse bezeichnet man als Lochkamera. Auf dem Schirm einer Lochkamera entsteht ein Bild. Je kleiner die Blendenöffnung ist, desto schärfer, aber dunkler ist das Bild.",140.0,EKV_Physik,,,13,1yGmHUWBaOS9s7NQgVX03j
