language,description,context,tenant_id,tenant_name,topic_name,topic_description,word_count,taskId
16283,deu,"Übersetzen Sie den Satz: ""Tom lehrte mich kochen.""",,99.0,vocitrainer,,,8,15lJTTd7ChCah9fCEQs7Sk
16285,deu,"Übersetzen Sie den Satz: ""Zwiebeln kochen schneller als Kartoffeln.""",,99.0,vocitrainer,,,9,9FDg6wxMjmc8PvFBSDy9R9
16287,deu,"Übersetzen Sie den Satz: ""Tom legte den Löffel weg und nahm eine Gabel.""",,99.0,vocitrainer,,,13,1KRjV62IvV69ORMG1QwKXJ
16289,deu,"Übersetzen Sie den Satz: ""Er kaufte viel Mehl und Öl.""",,99.0,vocitrainer,,,10,4fQPwTu6gcy8EYkU3UnTd3
16291,deu,"Übersetzen Sie den Satz: ""Ich habe das Fahrrad mit Öl geschmiert.""",,99.0,vocitrainer,,,11,7YWFOkFGe3G7NaKfLe5K55
16293,deu,"Übersetzen Sie den Satz: ""Ich bin von der Arbeit sehr müde.""",,99.0,vocitrainer,,,11,37JMdmzgZj78jEV7EiqelI
16295,deu,"Übersetzen Sie den Satz: ""Ich muss die Arbeit bis vier Uhr abgeschlossen haben.""",,99.0,vocitrainer,,,13,4niyzvsJYS1aWXXNQKhEXR
16297,deu,"Übersetzen Sie den Satz: ""Ich setze meine Arbeit fort.""",,99.0,vocitrainer,,,9,3Fe4q9U76A56oJZi5zqnHP
16299,deu,"Übersetzen Sie den Satz: ""Tom fährt mit dem Auto zur Arbeit.""",,99.0,vocitrainer,,,11,1k7nmPYraCw79cUhaks5V3
16301,deu,"Übersetzen Sie den Satz: ""Unsere Arbeit hört nie auf.""",,99.0,vocitrainer,,,9,7tLStIOvbJw7YOU0ZFxDV3
16303,deu,"Übersetzen Sie den Satz: ""Arbeiten Sie mit Tom zusammen?""",,99.0,vocitrainer,,,9,89tZQWSK5ij5PQ5eRGLDZn
16305,deu,"Übersetzen Sie den Satz: ""Ein Mensch muss arbeiten.""",,99.0,vocitrainer,,,8,mV4QADocTt9f3Yg8nGkkT
16307,deu,"Übersetzen Sie den Satz: ""Er will nicht in einer Fabrik arbeiten.""",,99.0,vocitrainer,,,11,1InasFAGZAVaPpFoR3WU6f
16309,deu,"Übersetzen Sie den Satz: ""Ich gab vor zu arbeiten.""",,99.0,vocitrainer,,,9,4atw6Z3rODd96OZ0emzhds
16311,deu,"Übersetzen Sie den Satz: ""Ich war am Arbeiten.""",,99.0,vocitrainer,,,8,9Eo96xKGbKb8b8q3uQroYL
16313,deu,"Übersetzen Sie den Satz: ""Wo ist der Arzt?""",,99.0,vocitrainer,,,8,8ENWTrHFVin6BsnWiNx1Uy
16315,deu,"Übersetzen Sie den Satz: ""Ich konnte die Aufgabe leicht lösen.""",,99.0,vocitrainer,,,10,1U3PcacMcyR6yz8iQUhEKX
16317,deu,"Übersetzen Sie den Satz: ""Ich bin zur Bank gegangen.""",,99.0,vocitrainer,,,9,1ZeDiqkNkYA8cJ70FVlH7G
16319,deu,"Übersetzen Sie den Satz: ""Sie arbeitet in einer Bank.""",,99.0,vocitrainer,,,9,2wKTIhP5qRf9SLmmcggFe4
16321,deu,"Übersetzen Sie den Satz: ""Wir bauen Reis an.""",,99.0,vocitrainer,,,8,3NzjJ1Ureq68iBW2VbQTIA
16323,deu,"Übersetzen Sie den Satz: ""Wir werden eine Mauer bauen.""",,99.0,vocitrainer,,,9,KHyQDuF2fn5VUppQfejlR
16325,deu,"Übersetzen Sie den Satz: ""Was sind Sie von Beruf?""",,99.0,vocitrainer,,,9,6zdKh9B1HQX7usSq95bwBL
16327,deu,"Übersetzen Sie den Satz: ""Meine Mutter arbeitet in einem großen Büro.""",,99.0,vocitrainer,,,11,631RzraO4JS8OkU4w0LI2z
16329,deu,"Übersetzen Sie den Satz: ""Sie arbeitet als Sekretärin in einem Büro.""",,99.0,vocitrainer,,,11,ZvAcym7xaN98kSaEHIJo8
16331,deu,"Übersetzen Sie den Satz: ""Was macht sie denn jetzt in seinem Büro?""",,99.0,vocitrainer,,,12,9GeG42FG4zA9ZBvEFCgOXt
16333,deu,"Übersetzen Sie den Satz: ""Tom weiß nicht, wie man einen Computer bedient.""",,99.0,vocitrainer,,,12,1RfHgflxIm07xPAlYCzZp8
16335,deu,"Übersetzen Sie den Satz: ""Die Erfahrung ist eine gute Lehrmeisterin.""",,99.0,vocitrainer,,,10,4LPmO49Lg2y6BDpqBTzXiC
16337,deu,"Übersetzen Sie den Satz: ""Erfahrung ist der beste Lehrer.""",,99.0,vocitrainer,,,9,qhhGMybR3Q88W49h49GcH
16339,deu,"Übersetzen Sie den Satz: ""Ich habe mehr Erfahrung als Tom.""",,99.0,vocitrainer,,,10,7VTCPEeBUKD6bYzU2It4PD
16341,deu,"Übersetzen Sie den Satz: ""Tom hat keine politische Erfahrung.""",,99.0,vocitrainer,,,9,9scHqMrjxpH8rfeIV8Mxy4
16343,deu,"Übersetzen Sie den Satz: ""Dein Erfolg ist die Frucht deiner harten Arbeit.""",,99.0,vocitrainer,,,12,2K2JIfi0HCz8qOlwHxq3UL
16345,deu,"Übersetzen Sie den Satz: ""Sie beneidet mich um meinen Erfolg.""",,99.0,vocitrainer,,,10,66xM6rGM7TF7nQiGx93RXp
16347,deu,"Übersetzen Sie den Satz: ""Sein Gehalt ist doppelt so hoch wie vor sieben Jahren.""",,99.0,vocitrainer,,,14,557e3FGh2pD5RMGRSOGRpJ
16349,deu,"Übersetzen Sie den Satz: ""Er beschwert sich ständig über seinen niedrigen Lohn.""",,99.0,vocitrainer,,,12,4saJwiBNU6q9yn6dgd9y9I
16351,deu,"Übersetzen Sie den Satz: ""George ist der Kapitän unserer Mannschaft.""",,99.0,vocitrainer,,,10,3XbMKf1WFVlaM9KdJ5ZmaK
16353,deu,"Übersetzen Sie den Satz: ""Wir haben die Qualität verbessert.""",,99.0,vocitrainer,,,9,4HIuh80HceV8IQe6rM2iQm
16355,deu,"Übersetzen Sie den Satz: ""Tom hat schon eine Arbeit gefunden.""",,99.0,vocitrainer,,,10,NJNzzKHkwv91C9PnozWo1
16357,deu,"Übersetzen Sie den Satz: ""Sie hat die Stelle abgelehnt.""",,99.0,vocitrainer,,,9,2Ksz1zmcCJV7p2Bs8RJubu
16359,deu,"Übersetzen Sie den Satz: ""Er ist ein sehr geschickter Zahnarzt.""",,99.0,vocitrainer,,,10,469AxYb44PCaauPuBKkyn5
16361,deu,"Übersetzen Sie den Satz: ""Tom ging zum Zahnarzt.""",,99.0,vocitrainer,,,8,6yj31QbCnTU8SFcjGRgQ8r
16363,deu,"Übersetzen Sie den Satz: ""Ich mag keine Wissenschaft.""",,99.0,vocitrainer,,,8,4YIuymajtCq6JlVQc2olk4
16365,deu,"Übersetzen Sie den Satz: ""Ich mag sowohl Wissenschaft als auch Mathematik.""",,99.0,vocitrainer,,,11,Ugmxg7qAyy8PpAfIk744g
16367,deu,"Übersetzen Sie den Satz: ""Wissenschaft basiert auf äußerst sorgfältiger Beobachtung.""",,99.0,vocitrainer,,,10,7xu2y0fyMWX6CYGZf5DFKm
16369,deu,"Übersetzen Sie den Satz: ""Wissenschaft beruht auf Beobachtung.""",,99.0,vocitrainer,,,8,6SMJx5LzkdRaa8beRO2I8P
16371,deu,"Übersetzen Sie den Satz: ""Die Zeiten ändern sich.""",,99.0,vocitrainer,,,8,9SlNZSiBMJJ6ifKBMAuSnY
16373,deu,"Übersetzen Sie den Satz: ""Tom muss seine Einstellung ändern.""",,99.0,vocitrainer,,,9,atTXuD50M4w61WJvk3bCB8
16375,deu,"Übersetzen Sie den Satz: ""Vielleicht ändern sich die Preise.""",,99.0,vocitrainer,,,9,8YFRER8UV216rVYUfRr2xL
16377,deu,"Übersetzen Sie den Satz: ""Dieser Satz kann im Grunde alles bedeuten.""",,99.0,vocitrainer,,,11,7q3VmXbCBJr7C4oDxUwiJs
16379,deu,"Übersetzen Sie den Satz: ""Was hat das zu bedeuten?""",,99.0,vocitrainer,,,9,7AdMNmXcaEp7fpdwwxFJd9
16381,deu,"Übersetzen Sie den Satz: ""Ich habe vor, im Hotel zu bleiben.""",,99.0,vocitrainer,,,11,3527HW425iH8iLtp7Hoass
16383,deu,"Übersetzen Sie den Satz: ""Ihr braucht nicht zu bleiben.""",,99.0,vocitrainer,,,9,4CdXcgYIYUi7DdtdcXErIN
16385,deu,"Übersetzen Sie den Satz: ""Wie lange wirst du bleiben?""",,99.0,vocitrainer,,,9,9yqkw8iiYgh9rVQQXTDN3u
16387,deu,"Übersetzen Sie den Satz: ""Sie denken zu viel nach.""",,99.0,vocitrainer,,,9,aA6rgd7xtUX7UgKLBiuiYF
16389,deu,"Übersetzen Sie den Satz: ""Was erwarten Sie von uns?""",,99.0,vocitrainer,,,9,am13yjDnMyZ9MCm1WQTIH3
16391,deu,"Übersetzen Sie den Satz: ""Schwalben fliegen am Himmel.""",,99.0,vocitrainer,,,8,cjdMzThbAs7N2hCtGYLNE
16393,deu,"Übersetzen Sie den Satz: ""Schweine können nicht fliegen.""",,99.0,vocitrainer,,,8,770YSwmalyU9nHyBpxuj7I
16395,deu,"Übersetzen Sie den Satz: ""Es war kaum zu glauben.""",,99.0,vocitrainer,,,9,7S2WBDtAZzq9PUkfUbDyJG
16397,deu,"Übersetzen Sie den Satz: ""Glauben Sie an Gott?""",,99.0,vocitrainer,,,8,8HiWtPKNzEdaPAbazWPJDC
16399,deu,"Übersetzen Sie den Satz: ""Glauben Sie an Wunder?""",,99.0,vocitrainer,,,8,7huAUlUOoli7CcXLjRnAWH
16401,deu,"Übersetzen Sie den Satz: ""Sie glauben an Gott.""",,99.0,vocitrainer,,,8,7WQnVtdcxM29M5g9AZ6ZPW
16403,deu,"Übersetzen Sie den Satz: ""Ja, wie viel kosten sie?""",,99.0,vocitrainer,,,9,4NQv5ftBsUg7lMtWtLxh6o
16405,deu,"Übersetzen Sie den Satz: ""Kein Wesen kann ohne Luft leben.""",,99.0,vocitrainer,,,10,1uFekPKy4VsajAqYjLCI3y
16407,deu,"Übersetzen Sie den Satz: ""Leben in Dänemark Pinguine?""",,99.0,vocitrainer,,,8,4IFW4D7lkTZ6LuegMTYWE8
16409,deu,"Übersetzen Sie den Satz: ""Kätzchen regieren die Welt.""",,99.0,vocitrainer,,,8,3QcacrJxlTl6CWMqDItLSI
16411,deu,"Übersetzen Sie den Satz: ""Ich konnte nicht sprechen.""",,99.0,vocitrainer,,,8,aLs8ZVFtW708Ujj36IMDaZ
16413,deu,"Übersetzen Sie den Satz: ""Toshio kann sehr gut Englisch sprechen.""",,99.0,vocitrainer,,,10,4nczwhomd0d9lhZDvvfcu8
16415,deu,"Übersetzen Sie den Satz: ""Viele Menschen sprechen nur eine Sprache.""",,99.0,vocitrainer,,,10,2Bi2oK1Qj7f9J4jAY9c6L1
16417,deu,"Übersetzen Sie den Satz: ""Katzen tragen kein Halsband.""",,99.0,vocitrainer,,,8,7SWpdhViwDf9W5nu4a5bfl
16419,deu,"Übersetzen Sie den Satz: ""Tom braucht keine Brille mehr zu tragen.""",,99.0,vocitrainer,,,11,aoUUQaQ8S9da5uUWLwRX1S
16421,deu,"Übersetzen Sie den Satz: ""Ich verdiene hundert Euro am Tag.""",,99.0,vocitrainer,,,10,7TPHu9elNpL8yPKAajtmj2
16423,deu,"Übersetzen Sie den Satz: ""Frauen verdienen weniger als Männer.""",,99.0,vocitrainer,,,9,oEnJFwVIJk95vQuUJUYHW
16425,deu,"Übersetzen Sie den Satz: ""Geld verdienen ist seine Religion.""",,99.0,vocitrainer,,,9,6gZTRjjKDNR8FGExRASuda
16427,deu,"Übersetzen Sie den Satz: ""Sie wird das verstehen.""",,99.0,vocitrainer,,,8,8jNVPpAHU6v5AaDVBlrnVi
16429,deu,"Übersetzen Sie den Satz: ""Wir konnten einander verstehen.""",,99.0,vocitrainer,,,8,U6TQc0vuyq6FWHMXJqdfW
16431,deu,"Übersetzen Sie den Satz: ""Wir verstehen überhaupt kein Englisch.""",,99.0,vocitrainer,,,9,aBjl8FoRlIMa1Xyx9Jyj03
16433,deu,"Übersetzen Sie den Satz: ""Diese Blumen wachsen in warmen Ländern.""",,99.0,vocitrainer,,,10,5Cw8PLUpiFJ5LOVYkUqlaf
16435,deu,"Übersetzen Sie den Satz: ""Sie wollen Englisch lernen.""",,99.0,vocitrainer,,,8,9ZjiNghOyiV97NsvhEMd5A
16437,deu,"Übersetzen Sie den Satz: ""Sie zahlen per Scheck.""",,99.0,vocitrainer,,,8,6IUS4oNLBvA5yUHGwhUvWy
16446,deu,"Übersetzen Sie den Satz: ""Dieses Land ist reich an Öl.""",,117.0,api-trial-gabyteamq+1-at-gmail.com,,,10,962mrGcNQwF7ZT6a7qTJPy
16448,deu,"Übersetzen Sie den Satz: ""Er hat ein Abendessen bestellt.""",,117.0,api-trial-gabyteamq+1-at-gmail.com,,,9,aPugswFNhph7cT4RrMxTLX
16449,deu,"Übersetzen Sie den Satz: ""Das Pferd lief schnell.""",,117.0,api-trial-gabyteamq+1-at-gmail.com,,,8,69pW5sd6XrT7Yr5loOjqEv
16450,deu,"Übersetzen Sie den Satz: ""Ich habe trockene Haut.""",,117.0,api-trial-gabyteamq+1-at-gmail.com,,,8,8bGDmVMDiGB8i5ZHt3NR8D
16451,deu,"Übersetzen Sie den Satz: ""Du hast mich gut beraten.""",,117.0,api-trial-gabyteamq+1-at-gmail.com,,,9,6QnTw6oPdAW6fA7KYM2fSp
16452,deu,"Übersetzen Sie den Satz: ""Hat er dir die Wahrheit gesagt?""",,117.0,api-trial-gabyteamq+1-at-gmail.com,,,10,asNTC1gQ0lp5SopMOUsNx6
16453,deu,"Übersetzen Sie den Satz: ""Hast du das Gedicht auswendig gelernt?""",,117.0,api-trial-gabyteamq+1-at-gmail.com,,,10,61Tm1IZkPhU6QNmtQzZg7i
16454,deu,"Übersetzen Sie den Satz: ""Salz ist eine nützliche Substanz.""",,117.0,api-trial-gabyteamq+1-at-gmail.com,,,9,6zPjTy833D59aZzLDIbWZm
16455,deu,"Übersetzen Sie den Satz: ""Ich muss es versuchen.""",,117.0,api-trial-gabyteamq+1-at-gmail.com,,,8,5yVETHAkrRQ5ADDwWx4r1j
16456,deu,"Übersetzen Sie den Satz: ""Wir konnten unsere Reise aus Mangel an Geld nicht fortsetzen.""",,117.0,api-trial-gabyteamq+1-at-gmail.com,,,14,4QRtOjeYvWS6fhs5kl8ofv
16457,deu,"Übersetzen Sie den Satz: ""Ich bin mir der Tatsache bewusst.""",,117.0,api-trial-gabyteamq+1-at-gmail.com,,,10,3shcVxthlCc7FpmeJtGC8d
16458,deu,"Übersetzen Sie den Satz: ""Tom will immer streiten.""",,117.0,api-trial-gabyteamq+1-at-gmail.com,,,8,a4TZZEMj0yP76JMqTbIxsM
16459,deu,"Übersetzen Sie den Satz: ""Er war sehr geduldig.""",,117.0,api-trial-gabyteamq+1-at-gmail.com,,,8,WL290N1lf4aBWPeHFGaEV
16460,deu,"Übersetzen Sie den Satz: ""Ich habe bis zum Alter von 6 in Osaka gelebt.""",,117.0,api-trial-gabyteamq+1-at-gmail.com,,,14,1s7xqIc7WxpaX8FYMbsOmC
16461,deu,"Übersetzen Sie den Satz: ""Ich schmücke das Klassenzimmer.""",,117.0,api-trial-gabyteamq+1-at-gmail.com,,,8,4mUkoFtYwGs84XEFZXgaPO
16462,deu,"Übersetzen Sie den Satz: ""Ich fürchte dich zu verlieren.""",,117.0,api-trial-gabyteamq+1-at-gmail.com,,,9,QnEwgmeR9m7t1Tk5CCChT
16463,deu,"Übersetzen Sie den Satz: ""Sie trägt normalerweise Jeans.""",,117.0,api-trial-gabyteamq+1-at-gmail.com,,,8,3ygJZUwraxV9k7b0jDSspx
16464,deu,"Übersetzen Sie den Satz: ""Das ist der heißeste Sommer seit 50 Jahren.""",,117.0,api-trial-gabyteamq+1-at-gmail.com,,,12,5lE1tvB97br7DJ9NBMytqL
16465,deu,"Übersetzen Sie den Satz: ""Am nächsten Sonntag ist ein Konzert.""",,117.0,api-trial-gabyteamq+1-at-gmail.com,,,10,8ClzgedmNba8Ze6XXEeZD6
16466,deu,"Übersetzen Sie den Satz: ""Das ist ein ziemlich riskanter Beruf.""",,117.0,api-trial-gabyteamq+1-at-gmail.com,,,10,7cqOdwOFL4baRRW4DqmUzL
16467,deu,"Übersetzen Sie den Satz: ""Das war deine Entscheidung.""",,117.0,api-trial-gabyteamq+1-at-gmail.com,,,8,1km9hCN41BV62khkURH6ZC
16468,deu,"Übersetzen Sie den Satz: ""Dieser Fluss fließt durch mein Dorf.""",,117.0,api-trial-gabyteamq+1-at-gmail.com,,,10,42YSgeuy2xraEXSdwpNuwd
16469,deu,"Übersetzen Sie den Satz: ""Darf ich mir dein Auto ausleihen?""",,117.0,api-trial-gabyteamq+1-at-gmail.com,,,10,8DALIA87DiAan3QoGCZ2ZK
16470,deu,"Übersetzen Sie den Satz: ""Gesundheit ist wichtiger als Geld.""",,117.0,api-trial-gabyteamq+1-at-gmail.com,,,9,4UDdi3f7Xt36r6quhmVIvM
16471,deu,"Übersetzen Sie den Satz: ""Wo ist der Eingang des Museums?""",,117.0,api-trial-gabyteamq+1-at-gmail.com,,,10,aCo7Rp806Gz9P1TfuK3Ky1
16472,deu,"Übersetzen Sie den Satz: ""Mein Herz hörte auf zu schlagen.""",,117.0,api-trial-gabyteamq+1-at-gmail.com,,,10,3gFOZvoaLM065EUUl3q011
16473,deu,"Übersetzen Sie den Satz: ""Dem Baby geht es gut.""",,117.0,api-trial-gabyteamq+1-at-gmail.com,,,9,2jjqWlkug3j7n22B5ueZXB
16474,deu,"Übersetzen Sie den Satz: ""Er hat ein Abendessen bestellt.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,9,4whAO1CCohZ6xOWlNVyGII
16475,deu,"Übersetzen Sie den Satz: ""Die Schlange verschlang einen Frosch.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,9,3sZuUnet3rd8KL4RWiW9rW
16476,deu,"Übersetzen Sie den Satz: ""Tom hat ein Boot.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,8,29vtz9z1QX9aIDwcL0KUq9
16477,deu,"Übersetzen Sie den Satz: ""Sie können Tom nicht ignorieren.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,9,3bNGSZ4NEkL6IEqmIT7ulB
16478,deu,"Übersetzen Sie den Satz: ""Toms Eichhörnchen trug ein Kostüm.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,9,987Y7jb0AP97AU67kopMry
16479,deu,"Übersetzen Sie den Satz: ""Der Affe fiel vom Baum.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,9,8fAahelRGO49Brf7RWaZOq
16480,deu,"Übersetzen Sie den Satz: ""Ein Einrad hat ein Rad.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,9,8FFCG5MJll7PvhcSKN8lf
16481,deu,"Übersetzen Sie den Satz: ""Er kommt einmal pro Monat her.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,10,4sC0tTJ8spUakNNkqCp01g
16482,deu,"Übersetzen Sie den Satz: ""Ihr seid zu dünn.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,8,1vMMX0bRkmk5WSQjYxFoBc
16483,deu,"Übersetzen Sie den Satz: ""Er fühlte sich von der Gesellschaft ausgeschlossen.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,11,6O3bzqsWKFj9cIgZjBRSJB
16484,deu,"Übersetzen Sie den Satz: ""Heute habe ich Geburtstag.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,8,32O3GBbrULGaqprRT2LZEJ
16485,deu,"Übersetzen Sie den Satz: ""Alle diese Bücher gehören mir.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,9,9Fx8aBx7iPhaA8Fvyr9sBR
16486,deu,"Übersetzen Sie den Satz: ""Ich habe nicht die Absicht, mich zu entschuldigen.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,12,lK09O45k3B5KMGgsnRAzy
16487,deu,"Übersetzen Sie den Satz: ""Es ist Zeit zu sterben.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,9,aNgMm6yGCre9Pwfl3u94r7
16488,deu,"Übersetzen Sie den Satz: ""Ein Fremder näherte sich ihm.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,9,ajwF6DQeUs17oBSx6YJ3FD
16489,deu,"Übersetzen Sie den Satz: ""Hast du von Toms Streit mit Mary gehört?""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,12,K3XdaMgv9d5KhCeBUmy1C
16490,deu,"Übersetzen Sie den Satz: ""Hunger ist der beste Koch.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,9,abauUITJnVVaH2aWatDXod
16491,deu,"Übersetzen Sie den Satz: ""Auf dem Mond gibt es keine Luft.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,11,3ks6paRWVn6aN4OejH69J
16492,deu,"Übersetzen Sie den Satz: ""Das Projekt ist im Gange.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,9,6rwXezI24Co8pf1FVXxRgN
16493,deu,"Übersetzen Sie den Satz: ""Auf der Insel ist es ganzjährig warm.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,11,4JGFd2D9PoQ7YDZ5ZLAjTI
16494,deu,"Übersetzen Sie den Satz: ""Mary beleidigte den Kellner.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,8,6SYjXWYBvvX6R7orjTgFpl
16495,deu,"Übersetzen Sie den Satz: ""Er ist mein Nachbar.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,8,8HBWvPSu2qU9OwXdQJCvG7
16496,deu,"Übersetzen Sie den Satz: ""Das Projekt ist eine Initiative der Gemeinde.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,11,3btRkZjsQ7Iar3zCZgEsAt
16497,deu,"Übersetzen Sie den Satz: ""Die Preise werden steigen.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,8,4PZx7sCf7KJ5UIRFBzdeQc
16498,deu,"Übersetzen Sie den Satz: ""Besitzen Sie ein Auto?""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,8,9CyhtiSEa7y98Ny9ZK9Ssv
16499,deu,"Übersetzen Sie den Satz: ""Seine Arbeit hat mit Drucken zu tun.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,11,sbw0g2rjlb8w5yB7qhMrk
16500,deu,"Übersetzen Sie den Satz: ""Hat sich das Klima verändert?""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,9,6GH6R6LmhCl7CUQF7KDGBF
16501,deu,"Übersetzen Sie den Satz: ""Ich bestellte ein Bier.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,8,zLr8ZjO5e4aBLw26p2vBD
16502,deu,"Übersetzen Sie den Satz: ""Alle Wege führen nach Rom.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,9,avmBKuO4Ann8jr41lIhP3R
16503,deu,"Übersetzen Sie den Satz: ""Er ist stolz auf seine Sammlung.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,10,aOBuzacyt4v8yAD3gJdpX0
16504,deu,"Übersetzen Sie den Satz: ""Er isst eine Tomate.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,8,8PXPtxiLedV8HDdzDjA2vl
16505,deu,"Übersetzen Sie den Satz: ""Die Statistik ist auf unserer Seite.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,10,rnCHah8tvv9ynL9PyDKL6
16506,deu,"Übersetzen Sie den Satz: ""Die Summe der Kathetenquadrate ist gleich dem Hypotenusenquadrat.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,12,89LDEDnuUOr6ulX3abc8aH
16507,deu,"Übersetzen Sie den Satz: ""Hier ist die Rechnung.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,8,aI11qb759BE8JfwDK17FXo
16508,deu,"Übersetzen Sie den Satz: ""Sie lieben sich mit Leidenschaft.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,9,8E6BPI9vfPxa6wohlvPWPY
16509,deu,"Übersetzen Sie den Satz: ""Der Vorhang ist gefallen.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,8,2JmTzTAl5DT9qENDroEZNK
16510,deu,"Übersetzen Sie den Satz: ""Der Kapitän kontrolliert das ganze Schiff.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,10,5D5bJJLyqUL8B2cFtgv1xu
16511,deu,"Übersetzen Sie den Satz: ""Ich werde meinen Kommentar löschen.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,9,5WeQ9ZmbpkN8DEIum0ONr8
16512,deu,"Übersetzen Sie den Satz: ""Ist dieser Platz frei?""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,8,jUX3IFN7NJ8sRQs7AXuK5
16513,deu,"Übersetzen Sie den Satz: ""Der Glaube ist der Tod der Intelligenz.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,11,8WxHGasxI0b8Ce9bCD4eHG
16514,deu,"Übersetzen Sie den Satz: ""Nicht alle Vögel können fliegen.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,9,3IpV5Ae2ECP8E4qpPSD3Td
16515,deu,"Übersetzen Sie den Satz: ""Was ist die Alternative?""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,8,4k3wWS1jfMpabtEUgZEVHZ
16516,deu,"Übersetzen Sie den Satz: ""Die Suppe ist zu heiß.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,9,4dvFV73hW8P8FfQvNqx7by
16517,deu,"Übersetzen Sie den Satz: ""Das ist mein letztes Wort.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,9,1SMXV5yUfKr81KYvZ0hWwz
16518,deu,"Übersetzen Sie den Satz: ""Darf ich dir jetzt etwas zu trinken anbieten?""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,12,2N6NUePhrnG9zBS4vQi1nf
16519,deu,"Übersetzen Sie den Satz: ""Babys fallen oft um.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,8,40WIZ5nBXo16QLL86qL85S
16520,deu,"Übersetzen Sie den Satz: ""Wir haben ein interessantes Beispiel.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,9,3m5xBeptrjX6sXWY01ZyeS
16521,deu,"Übersetzen Sie den Satz: ""Unser Kühlschrank ist kaputt.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,8,1kPwdngXMUQ6mivQ0HP1fe
16522,deu,"Übersetzen Sie den Satz: ""Den Tapferen hilft das Glück.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,9,7B2qqgURXjo8s4R5CrNFW0
16523,deu,"Übersetzen Sie den Satz: ""Der Bus kam zehn Minuten zu spät an.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,12,6yporZUjVspaPmw5Ne1i1m
16524,deu,"Übersetzen Sie den Satz: ""Ich habe keinen Beweis.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,8,9MPeDvegmvUaXyVgsGQj7p
16525,deu,"Übersetzen Sie den Satz: ""Eier können als Waffen verwendet werden.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,10,7QyLGZdrdksa083sk2PsOC
16526,deu,"Übersetzen Sie den Satz: ""Er hat einen Fehler in fünf Zeilen gefunden.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,12,8ywMkH9nWq56kjCHFqTEkd
16527,deu,"Übersetzen Sie den Satz: ""Das neue System hat sich als erfolgreich erwiesen.""",,120.0,api-trial-gabyteamq+2-at-gmail.com,,,12,9UoMwJOhSyv9tqtYRQO9OY
