taskId,description,language,context,tenant_name,word_count
2826,U9Ib7VHVCr8q32015qciH,Unser Gehirn verfügt über zwei getrennte Hemisphären. Die Linke steuert die rechte Seite unseres Körpers. Was kontrolliert die Rechte?,DE,,connectsolutions_de_v2,19
4237,28zHpV99KNDa5PyrCLm0Dn,"Schreibe den Satz mit Infinitiv mit zu. Sie schlagen vor, - spazieren - im Park - gehen - .",DE,,CV_65e03fea988ee20cd8c31b71,19
4549,1mJ2GIRcvi969J01Nd5Bns,Schreibe den Satz im Präteritum. Vorgestern - arbeiten - ich - den ganzen Tag - am Computer - .,DE,,Cornelsen B1,19
4251,atXLFLz5e6X8UQDGFs2jf4,Schreibe aus zwei Sätzen einen Hauptsatz und einen Relativsatz. Das ist die Tastaur. Mit der Tastatur schreibe ich gut.,DE,,CV_65e03fea988ee20cd8c31b71,19
4254,1kFd6D2PcAhaMFUcpqBn9u,Schreibe aus zwei Sätzen einen Hauptsatz und einen Relativsatz. Das ist der Kuchen. Wir freuen uns auf den Kuchen.,DE,,CV_65e03fea988ee20cd8c31b71,19
4255,6heSx643F2j86bxRO6cezT,Schreibe aus zwei Sätzen einen Hauptsatz und einen Relativsatz. Das sind die Freunde. Ich treffe mich mit den Freunden.,DE,,CV_65e03fea988ee20cd8c31b71,19
3407,9kawS8xxcy99v0w5DjcxXX,Formelle Zukunft. Schreibe Sätze mit Futur 1. Die Firma - nächstes Jahr - eine Konferenz - organisieren - .,DE,,CV_65e0425bca918e2cb0bf7886,19
4262,aHut3fb4ZSg6L4AOxBC6lu,Schreibe aus zwei Sätzen einen Hauptsatz und einen Relativsatz. Das sind die Schuhe. Ich freue mich über die Schuhe.,DE,,CV_65e03fea988ee20cd8c31b71,19
2801,99iolfmsz8p75Ift6DYTo1,"Ein Gegenstand wirft bei Beleuchtung mit rotem und grünem Licht zwei Schatten. Erkläre, wie es zu den Farben kommt.",DE,"  Auf Smartphonedisplays gelingt es, Farben brillant darzustellen. Ein in einem Buch abgedrucktes Bild zeigt ebenfalls leuchtende Farben. Welche Technik steckt jeweils hinter der Darstellung der Farben?   Lampen mit grünem, rotem und blauem Licht erzeugen farbige Flecke auf einer Wand. Dort, wo sich die Flecke überschneiden, ergeben sich neue Farben. Das Übereinanderstrahlen verschiedener Lichtfarben nennt man additive Farbmischung . Wird grünes mit rotem Licht gemischt, ergibt sich gelbes Licht. Rot und Blau mischt sich zu Magenta. Grün und Blau ergibt Cyan. Und alle drei Farben zusammen ergeben weißes Licht. Diese sechs Farben lassen sich in einem Farbkreis darstellen. Jede Farbe des Farbkreises lässt sich additiv aus ihren beiden benachbarten Farben mischen. Sich gegenüberliegende Farben dieses Kreises nennt man Komplementärfarben . Sie ergeben bei der Mischung weißes Licht. Die Displays von Smartphones und Monitoren stellen Bilder durch viele einzelne Bildpunkte, sogenannte Pixel, dar. Jedes besteht aus drei Subpixeln, die die Farben Rot, Grün oder Blau darstellen können (RGB-Farb­raum). Aufbau eines Pixels aus drei Subpixeln Die Subpixel sind so klein, dass sie vom Auge nicht getrennt wahrgenommen werden können. Wenn alle Subpixel leuchten, erscheint das Pixel weiß. Wenn nur das rote und grüne Subpixel leuchten, nicht aber das blaue, erscheint das Pixel gelb. Durch unterschiedliche Helligkeiten der Subpixel lassen sich so Pixel in allen Farben erzeugen. Bei der subtraktiven Farbmischung blenden Farbfilter aus weißem Licht bestimmte Farben aus. Beleuchtet man z. B. ein Gelbfilter mit weißem Licht, so lässt es nur die Farbe Gelb passieren. Das Gelbfilter absorbiert die Komplementärfarbe Blau. Mit den Farbfiltern Gelb, Cyan und Magenta können wir subtraktiv Mischfarben erzeugen: Übereinander liegende gelbe und cyanfarbene Filter lassen nur noch Grün hindurch. Magenta und Cyan ergeben Blau, Magenta und Gelb ergeben Rot. Auf diese Weise entsteht derselbe Farbkreis. Das Übereinanderlegen aller drei Filter ergibt Schwarz, denn dann wird das Licht aller Farben herausgefiltert. Das CMYK-Farbprofil (Cyan, Magenta, Yellow, Black) ist das aktuelle Farbmodell für den Vierfarbdruck. Schwarz kommt dazu, weil die Mischung von Cyan, Magenta und Yellow eher einen dunklen Braunton ergibt. Auch bei der ungerichteten Reflexion von Licht an einem Gegenstand werden Farbanteile herausgefiltert. Zum Beispiel werden bei einer Tomate grüne und blaue Farbanteile herausgefiltert. Die restlichen reflektierten Farbanteile ergeben in der Addition Rot.   Bei der additiven Farbmischung werden alle Farben des Farbkreises durch Mischung der Farben Rot, Grün und Blau erzeugt. Bei der subtraktiven Farbmischung werden alle Farben des Farbkreises durch Mischung der Farben Gelb, Cyan und Magenta erzeugt. ",EKV_Physik,19
4226,7c7uVMhV4P58N6KoQqEWJv,"Lies die indirekte Frage und schreibe die direkte Frage. Sagst du mir bitte, wo der höchste Turm Deutschlands steht?",DE,,CV_65e03fea988ee20cd8c31b71,19
4214,4J35G98bguq9Ll5X38YNqX,"Lies die indirekte Frage und schreibe die direkte Frage. Ich habe keine Ahnung, wie der längste Fluss Deutschlands heißt.",DE,,CV_65e03fea988ee20cd8c31b71,19
2900,rFuUIC9FkX5HR5lyfbzQm,Unser Gehirn verfügt über zwei getrennte Hemisphären. Die Linke steuert die rechte Seite unseres Körpers. Was kontrolliert die Rechte?,DE,,connectsolutions_de,19
3425,1FsodRup9dP92HomUkGfJ4,Formelle Zukunft. Schreibe Sätze mit Futur 1. Wir - sicherlich - bald - die Verträge - unterschreiben - .,DE,,CV_65e0425bca918e2cb0bf7886,19
4165,6ghRepXBrmE6SRdic1BpQJ,Formelle Zukunft. Schreibe Sätze mit Futur 1. Wir - sicherlich - bald - die Verträge - unterschreiben - .,DE,,CV_65e03fea988ee20cd8c31b71,19
4172,8NCvsgYVIkt6lY0TBPrtNJ,Formelle Zukunft. Schreibe Sätze mit Futur 1. In Deutschland - nächstes Jahr - eine Klimakonferenz - stattfinden - .,DE,,CV_65e03fea988ee20cd8c31b71,19
4186,7S6FYlRKsiDabyOLfJllpi,Formelle Zukunft. Schreibe Sätze mit Futur 1. Am Sonntag - der Marathon - in Berlin - stattfinden - .,DE,,CV_65e03fea988ee20cd8c31b71,19
4189,8p0wxeoS0NW6smzicN3PVg,Formelle Zukunft. Schreibe Sätze mit Futur 1. Die Firma - nächstes Jahr - eine Konferenz - organisieren - .,DE,,CV_65e03fea988ee20cd8c31b71,19
4191,3f6VWDTGyGiaTu5kFB1SX9,Schreibe den Satz. Achtung: Nicht alle Nomen gehören zur n-Deklination. Die Dame - küssen - der Herr - .,DE,,CV_65e03fea988ee20cd8c31b71,19
4194,1DAIYg9CQiP7YhjbDkCBmz,Schreibe den Satz. Achtung: Nicht alle Nomen gehören zur n-Deklination. Paul - lernen mit - sein Nachbar - .,DE,,CV_65e03fea988ee20cd8c31b71,19
4198,aJ7F2stwgIL7U7kqfrguYd,Schreibe den Satz. Achtung: Nicht alle Nomen gehören zur n-Deklination. Meine Freundin - heiratet - ein Italiener - .,DE,,CV_65e03fea988ee20cd8c31b71,19
4200,9J077vjMzdL7c3qrT5EhIj,Schreibe den Satz. Achtung: Nicht alle Nomen gehören zur n-Deklination. Meine Schwester - haben - ein Hase - .,DE,,CV_65e03fea988ee20cd8c31b71,19
2862,aHPrGppybUS5LTYEi84HRm,"Ein Auto hat eine Geschwindigkeit von 50 km h . Berechne, welchen Weg das Auto in einer Sekunde zurücklegt.",DE,"  Berechnung der Geschwindigkeit Die Geschwindigkeit v ist der Quotient aus dem zurückgelegten Weg s und der dafür benötigten Zeit t . Die Formel lautet: v = s t Mit dieser Formel kann man Geschwindigkeiten von bewegten Körpern (z.B. von einem Auto) berechnen. Beispiel: Gegeben: s = 100 m ; t = 16 s Gesucht: v Lösung: v = s t v = 100 m 16 s v = 6 , 25 m s   Berechnung der Geschwindigkeit Die Geschwindigkeit v ist der Quotient aus dem zurückgelegten Weg s und der dafür benötigten Zeit t . Die Formel lautet: v = s t Mit dieser Formel kann man Geschwindigkeiten von bewegten Körpern (z. B. von einem Auto) berechnen.   Das Rechendreieck Das Rechendreieck ist ein gutes Hilfsmittel, um im Physik-Unterricht Rechenaufgaben richtig zu lösen. Vor dem Lösen der Aufgabe musst du allerdings genau überlegen, welche physikalische Größe gesucht ist. Ist beispielsweise die Zeit t gesucht, musst du das t mit dem Finger zuhalten. Dann siehst du sofort, was du rechnen musst: t = s v Soll dagegen der Weg s ausgerechnet werden, dann liefert das Rechendreieck folgende Formel: s = v · t   Beispielrechnung An diesem Beispiel kannst du lernen, wie du die Geschwindigkeit einer Läuferin berechnen kannst: Bei einem 100-m-Lauf benötigt Vera 16 Sekunden. Berechne Veras Geschwindigkeit bei einem 100-m-Lauf. Gegeben: s = 100 m ; t = 16 s Gesucht: v Lösung: v = s t v = 100 m 16 s v = 6 , 25 m s Also läuft Vera mit einer Geschwindigkeit von 6 , 25 m s . ",EKV_Physik,19
4203,4fy0pi1wmty6iNbmVO0inL,"Schreibe den Satz mit Infinitiv mit zu. Maya ist glücklich, - in Berlin - können - studieren - .",DE,,CV_65e03fea988ee20cd8c31b71,19
4222,9Klsp4CjqWX8SjokW2p8mk,"Lies die indirekte Frage und schreibe die direkte Frage. Kannst du mir sagen, ob es in Deutschland Berge gibt?",DE,,CV_65e03fea988ee20cd8c31b71,19
4268,1bhkeb6GpjU86HcHWLePwT,"Lies die indirekte Frage und schreibe die direkte Frage. Hast du eine Ahnung, ob Bayern das größte Bundesland ist?",DE,,CV_65e03fea988ee20cd8c31b71,19
4350,3Cf7N43aFqf7DEUeE1ZVRj,Schreibe aus zwei Sätzen einen Hauptsatz und einen Relativsatz. Das ist die Tastaur. Mit der Tastatur schreibe ich gut.,DE,,Cornelsen B1,19
4366,2p5Mk3RoZrcaaVHksLPz3u,Schreibe den Satz im Präteritum. In der Vergangenheit - laufen - die Menschen - mehr zu Fuß - .,DE,,Cornelsen B1,19
2696,E7x6BYONFk8s9yhgeTguo,Lochblenden und Sammellinsen erzeugen Bilder leuchtender Gegenstände. Nenne Gemeinsamkeiten und Unterschiede der Bilder. Erkläre sie mit der unterschiedlichen Bildentstehung.,DE,"  Mit dieser Sammellinse werden zwei Bilder vom Fenster, das sich hinter dem Betrachter befindet, erzeugt. Eines davon wird auf der Wand aufgefangen. Nur in einem bestimmten Abstand der Linse von der Wand ist dieses Bild scharf. Wodurch unterscheidet sich die Abbildung an der Wand von dem Bild, das man auf der Linse sieht?   Das Bild des Fensters auf der Wand ist seitenverkehrt und steht auf dem Kopf, während das Spiegelbild auf der Linse aufrecht steht. Das Bild des Fensters an der Wand ist kleiner als das Fenster selbst. Die Abbildung zeigt, wie das umgedrehte Bild entsteht. Licht, das von der Spitze der Kerzenflamme ausgeht und auf die Linse trifft, wird durch die Linse so gebrochen, dass es hinter der Linse nach unten zusammengeführt wird. Licht, das vom Docht ausgeht, wird durch die Linse nach oben gebrochen und zusammengeführt. Alle diese Bildpunkte entstehen nur in einem bestimmten Abstand hinter der Linse. Die Abstände von Bild und Gegenstand zur Linsenmitte (Bildweite und Gegenstandsweite) müssen zueinander passen, sonst ist das Bild unscharf. Die Bildgröße hängt von der Gegenstandsweite ab. In der Abbildung ist sie gerade so groß, dass Kerze und Bild der Kerze gleich groß sind. Das Bild der Kerze existiert auch ohne Schirm! Entfernt man den Schirm und blickt von hinten in Richtung Linse, so sieht man das Bild im Raum schweben: An der Stelle, wo der Schirm vorher war. Staub oder Nebel an dieser Stelle lassen das Bild besser erkennen. Auch mit einer wassergefüllten Glaskugel kann ein Bild erzeugt werden. Die Wasserkugel wird zur Linse, wenn wir sie uns in einen Würfel und zwei Kugelkappen zerlegt denken. Die Flächen des Würfels verschieben Lichtstrahlen beim Durchgang nur wie eine dicke Glasplatte. Die beiden gekrümmten Oberflächen der Kugelkappen wirken wie eine Sammellinse.   Mit dem dargestellten Versuchsaufbau lässt sich herausfinden, welchen Abstand Lichtquelle, Linse und Schirm zueinander haben müssen, damit das Bild scharf ist. Zur Beschreibung der Abstände werden zwei Begriffe benötigt: Der Abstand von der Linse zum Schirm heißt Bildweite b , der Abstand vom Gegenstand zur Linse heißt Gegenstandsweite g . Die Kerze soll aus einer sehr großen Gegenstandsweite immer näher zur Linse geschoben werden. Dabei wird jeweils die Bildweite so verändert, dass ein scharfes Bild auf dem Schirm entsteht. Zunächst stellt man fest, dass dies für jede Gegenstandsweite höchstens bei einer einzigen Bildweite gelingt, d. h., um ein scharfes Bild zu erhalten, muss zu jeder Gegenstandsweite eine ganz bestimmte Bildweite eingestellt werden. Bei sehr großer Gegenstandsweite verändert sich die Schärfe des Bildes zunächst allerdings kaum, wenn eine etwas zu große oder zu kleine Bildweite eingestellt wird. Je kleiner die Gegenstandsweite wird, desto genauer muss man die Bildweite einstellen, um eine scharfes Bild zu erhalten. Das scharfe Bild steht in allen Fällen auf dem Kopf und es wird größer, wenn die Gegenstandsweite abnimmt. Ist die Gegenstandsweite sehr klein, entsteht gar kein Bild auf dem Schirm. Bei genauer Untersuchung lassen sich mehrere Fälle unterscheiden: g > 2 f , d.h., die Gegenstandsweite ist größer als die doppelte Brennweite der Sammellinse: Das Bild ist kleiner als das Original. g = 2 f , d.h., die Gegenstandsweite ist gleich der doppelten Brennweite: Das Bild ist so groß wie das Original und die Bildweite ist gleich der doppelten Brennweite ( b = 2 f ). f < g < 2 f , d.h., die Gegenstandsweite liegt zwischen der einfachen und doppelten Brennweite: Das Bild ist größer als das Original und die Bildweite ist größer als die doppelte Brennweite ( b > 2 f ). g ≤ f , d.h., die Gegenstandsweite ist gleich der Brennweite oder kleiner als die Brennweite: Auf dem Schirm entsteht kein Bild . ",EKV_Physik,19
2182,s8jsymMwfZ7Fn4A59dRSU,"Beschreibe deinen Hund. Erwähne hierbei die Rasse, die Farbe, die Größe, das Alter und was dir sonst noch einfällt.",DE,,Cornelsen DE,19
4385,3IGsLYJYhPa7irj7dkPuay,Schreibe aus zwei Sätzen einen Hauptsatz und einen Relativsatz. Das ist der Kuchen. Wir freuen uns auf den Kuchen.,DE,,Cornelsen B1,19
4389,3owxeMK8RVY5Xc63jFgwxV,Schreibe aus zwei Sätzen einen Hauptsatz und einen Relativsatz. Das sind die Schuhe. Ich freue mich über die Schuhe.,DE,,Cornelsen B1,19
3365,7puAb47BbvF8vDUVI6tZZK,Formelle Zukunft. Schreibe Sätze mit Futur 1. In Deutschland - nächstes Jahr - eine Klimakonferenz - stattfinden - .,DE,,CV_65e0425bca918e2cb0bf7886,19
4424,7q6ye2ENYaz8cTWJ2NA3nf,Schreibe die Frage zu dem markierten Satzteil. Achte auf die Präposition. Wir stellen uns im Unterricht auf die Tische.,DE,,Cornelsen A2,19
1114,3rYsJTZ4C6R7DcaE4A48GM,"Beschreibe in eigenen Worten, warum die EU akzeptiert, dass es in Schweden wolfsfreie Zonen durch Bejagung von Wölfen gibt.",DE,,Kurier JBP,19
1132,6eVh0sUk73laFRNimbk7MC,Mache aus den zwei Sätzen einen Relativsatz.Ich arbeite gern mit dem Laptop. Den Laptop habe ich letzte Woche bekommen.,DE,,Cornelsen DE,19
1133,avYO5lPPpNR7MVAKdARpVK,Was war zuerst? Schreibe einen Satz mit nachdem im Plusquamperfekt.eine neue Wohnung finden – die Helfer bestellen – nachdem,DE,,Cornelsen DE,19
4349,2QZEv6IRE4964kiA6wXzS4,Schreibe aus zwei Sätzen einen Hauptsatz und einen Relativsatz. Das ist die Kellnerin. Ich erinnere mich an die Kellnerin.,DE,,Cornelsen B1,19
4337,2j4BuuE1LMp7FMAGXTToD1,"Lies die indirekte Frage und schreibe die direkte Frage. Kannst du mir sagen, ob es in Deutschland Berge gibt?",DE,,Cornelsen B1,19
4304,1BdppTHGvYn5FZXJQVUBhd,Schreibe aus zwei Sätzen einen Hauptsatz und einen Relativsatz. Das ist die Kellnerin. Ich erinnere mich an die Kellnerin.,DE,,CV_65e03fea988ee20cd8c31b71,19
4305,4uZTIFPeOrI9TZTPgWqFp4,Schreibe den Satz im Präteritum. In der Vergangenheit - laufen - die Menschen - mehr zu Fuß - .,DE,,CV_65e03fea988ee20cd8c31b71,19
828,3ijyNlG3msT8hVz0AagklM,"Beantworte die Frage in Stichworten: Welche Maßnahme sollte ergriffen werden, um die komplexe Frage der Rechte im Streitfall anzugehen?",DE,,connectsolutions_de,19
830,4ASVotj6O8TaDrfNW86wN8,Beschreibe anhand von Stichwörtern.Was könnte gemäß der ERG-Theorie die Einführung von Home-Office für jemanden mit einem starken Kontaktbedürfnis bedeuten?,DE,,connectsolutions_de,19
4334,u0vsPlvrMIaQRmuQr1D3F,"Lies die indirekte Frage und schreibe die direkte Frage. Hast du eine Ahnung, ob Bayern das größte Bundesland ist?",DE,,Cornelsen B1,19
4335,3vB8doABs6I72RzxdXtNZK,"Lies die indirekte Frage und schreibe die direkte Frage. Sagst du mir bitte, wo der höchste Turm Deutschlands steht?",DE,,Cornelsen B1,19
2725,617ImPaKVjk6aXXAjvFZAH,"Der Abstand Erde – Mond ist nicht immer gleich. Begründe damit, warum es manchmal zu einer ringförmigen Sonnenfinsternis kommt.",DE,"  Eine Sonnenfinsternis zu sehen, ist ein ganz besonderes Erlebnis, das die Menschen schon immer stark beeindruckt hat. Am hellen Tag verfinstert sich die Sonne und nur die leuchtende Korona ist zu sehen. Einige Minuten lang tritt Dämmerung ein.   Da die Sonne eine riesige Lichtquelle ist, entstehen hinter der viel kleineren Erde Kern- und Halbschattenraum. Der Kernschattenraum der Erde reicht fast 1,5 Millionen km ins All. Wenn der Mond in den Kernschattenraum der Erde eintritt, kommt es zu einer Mondfinsternis: Man sieht ihn nicht mehr. Läuft er nur durch den Halbschattenraum der Erde, wird er nicht ganz dunkel. Zu einer Sonnenfinsternis kann es nur bei Neumond kommen, wenn sich der Mond zwischen Erde und Sonne befindet. Hinter dem Mond entstehen ein Kern- und ein Halbschattenraum. Beobachter im Kernschattenraum „sehen“ die Sonne ganz vom Mond verdeckt, eine totale Sonnenfinsternis. Die Menschen im Halbschattenraum sehen die Sonne teilweise verdeckt, also eine partielle Sonnenfinsternis . Die Bahn des Mondes um die Erde ist gegenüber der Bahn der Erde um die Sonne geneigt. Der Mond befindet sich bei seinem Umlauf meistens oberhalb oder unterhalb der Erdbahn. Er wirft damit in diesem Fall keinen Schatten auf die Erde. Es kommt deshalb nicht bei jedem Umlauf des Mondes zu einer Mond- bzw. Sonnenfinsternis. Totale Sonnenfinsternisse sind recht häufig. Der Kernschattenraum hat auf der Erdoberfläche einen Durchmesser von bis zu 300 km . Durch die Bewegung von Erde und Mond wandert dieser Schattenraum auf der Erdoberfläche auf einem Streifen von mehreren tausend Kilometer Länge. Deshalb kann man eine totale Sonnenfinsternis jeweils nur auf einem kleinen Teil der Tagseite der Erde beobachten. Mondfinsternisse finden seltener statt. Dafür kann man sie von der ganzen Nachtseite der Erde aus beobachten. In einem Jahr gibt es maximal 7 Finsternisse (davon 4 oder 5 Sonnenfinsternisse und 2 oder 3 Mondfinsternisse). Minimal gibt es 2 Finsternisse (beides Sonnenfinsternisse).   Bei einer Mondfinsternis befindet sich der Mond im Schattenraum der Erde. Bei einer Sonnenfinsternis befindet sich ein Teil der Erde im Schattenraum des Mondes. ",EKV_Physik,19
4192,6z0TP1eXiqI6ZE4KmQ8XFN,Schreibe den Satz. Achtung: Nicht alle Nomen gehören zur n-Deklination. Die Kassiererin - helfen - der Kunde - .,DE,,CV_65e03fea988ee20cd8c31b71,19
4004,3sJ3n4YTC08a3rfdE3ZjUh,Formelle Zukunft. Schreibe Sätze mit Futur 1. Die Firma - nächstes Jahr - eine Konferenz - organisieren - .,DE,,Cornelsen B1,19
3329,45YcEtFs2gD7f7ZP418vp6,Schreibe den Satz im Präsens mit dem passenden Reflexivpronomen. Ich - sich vorbereiten auf - die Präsentation - .,DE,,CV_65e0425bca918e2cb0bf7886,19
2435,aEnQkNo1tno8LEGnW1fvKN,"Beschreibe in wenigen Sätzen, welche Mittel die Personalabteilung einsetzen kann, um die herrschenden Ungleichheiten zwischen Männern und Frauen abzubauen.",DE,,connectsolutions_de,19
4065,8plUhotTUJeaC86aSN0eGg,Schreibe den Satz im Präsens mit dem passenden Reflexivpronomen. Du - sich kaufen - ein neues Smartphone - .,DE,,Cornelsen B1,19
3972,3FhJGQgSr085AIWcnVbx40,Trennbare Verben: Korrigiere den Fehler und schreibe den Satz richtig. Beginne mit dem markierten Satzeil. Tim aufräumen das Zimmer.,DE,,Cornelsen A2,19
3954,88So2c6UY5gatWE6fgmx5f,Schreibe die Frage zu dem markierten Satzteil. Achte auf die Präposition. Meine Freunde fliegen mit ihrer Familie nach Italien.,DE,,Cornelsen A2,19
3971,4oJpWPN7kSP8ecVwlpaLF2,Trennbare Verben: Korrigiere den Fehler und schreibe den Satz richtig. Beginne mit dem markierten Satzeil. Marie abgeben das Paket.,DE,,Cornelsen A2,19
4002,2arzqStPHeV7fIi4PJ9TA4,Formelle Zukunft. Schreibe Sätze mit Futur 1. Am Sonntag - der Marathon - in Berlin - stattfinden - .,DE,,Cornelsen B1,19
4055,9q7cIQGfxh08ocekLdMKX9,Trennbare Verben: Korrigiere den Fehler und schreibe den Satz richtig. Beginne mit dem markierten Satzeil. Julia anziehen ein Kleid.,DE,,Cornelsen A2,19
4036,azJTGzpDio08J3oHulCnvJ,Formelle Zukunft. Schreibe Sätze mit Futur 1. In Deutschland - nächstes Jahr - eine Klimakonferenz - stattfinden - .,DE,,Cornelsen B1,19
4068,7ZoX0k2wkkM7CLnRwdaKRv,Schreibe den Satz im Präsens mit dem passenden Reflexivpronomen. Ich - sich vorbereiten auf - die Präsentation - .,DE,,Cornelsen B1,19
3970,5Oe5L82ceFj7DjWQqjoWP1,Schreibe die Frage zu dem markierten Satzteil. Achte auf die Präposition. Beim Kartenspiel verliert sie immer gegen ihre Mutter.,DE,,Cornelsen A2,19
4070,4FMeD6IRvCVacYrnm1TPTh,Schreibe den Satz im Präsens mit dem passenden Reflexivpronomen. Ich - sich wünschen - ein neues Auto - .,DE,,Cornelsen B1,19
3915,5cpbzfqrLHL8SEUPrSbmvO,"Schreibe den Satz mit Infinitiv mit zu. Sie schlagen vor, - spazieren - im Park - gehen - .",DE,,Cornelsen B1,19
3316,5rghdSHlEaS8xfFw3tFrjs,Schreibe den Satz im Präsens mit dem passenden Reflexivpronomen. Ich - sich wünschen - ein neues Auto - .,DE,,CV_65e0425bca918e2cb0bf7886,19
3318,5sqQeDAk1FO9BOQ15K01su,Schreibe den Satz im Präsens mit dem passenden Reflexivpronomen. Du - sich kaufen - ein neues Smartphone - .,DE,,CV_65e0425bca918e2cb0bf7886,19
4005,73fzENmV30B7b5x4iRYSFn,Formelle Zukunft. Schreibe Sätze mit Futur 1. Wir - sicherlich - bald - die Verträge - unterschreiben - .,DE,,Cornelsen B1,19
4026,6v1ZluBU2yq9CXneGNmwyq,"Schreibe den Satz mit Infinitiv mit zu. Maya ist glücklich, - in Berlin - können - studieren - .",DE,,Cornelsen B1,19
3301,45wBwYwCDXC8AnZtmr8Bt7,Schreibe den Satz im Präteritum. Am Wochenende - verkaufen - ich - mein Fahrrad - an einen Freund - .,DE,,CV_65e0425bca918e2cb0bf7886,20
843,ANZ8YXBvnt6WL3RWiHgr8,Gib deine Antwort mit einer Frage an: Welche nicht zielbezogenen Fragen können in einem Vorstellungsgespräch während der Probezeit gestellt werden?,DE,,connectsolutions_de,20
4316,3mYByu55HX5XkTUiVzu3P,Schreibe den Satz mit dem passenden Reflexivpronomen. wir - sich entscheiden für - den Ausflug in den Park - .,DE,,CV_65e03fea988ee20cd8c31b71,20
3843,7IkR6eerZxR73eIqdMgRxg,Schreibe den Satz im Präsens. Achtung: Nicht alle Nomen gehören zur n-Deklination. Ich - sehen - mein Vater - .,DE,,Cornelsen B1,20
3975,aNMr7vnRsdm8s3MuZnKvNA,Trennbare Verben: Korrigiere den Fehler und schreibe den Satz richtig. Beginne mit dem markierten Satzeil. Die Schülerin vorlesen ihre Hausaufgaben.,DE,,Cornelsen A2,20
3973,9tL0Hlu5QJ1amjqQmK9sSy,Trennbare Verben: Korrigiere den Fehler und schreibe den Satz richtig. Beginne mit dem markierten Satzeil. Der Lehrer vorbereiten die Prüfung.,DE,,Cornelsen A2,20
3304,3jEYp7pcqGPa6ULys8Lgyj,Schreibe den Satz im Präteritum. In der letzten Woche - helfen - ich den Nachbarn - beim Umzug - .,DE,,CV_65e0425bca918e2cb0bf7886,20
4291,1HPhKmrt7lO8zCr2Rf74Eo,Schreibe den Satz.  sowohl … als auch: Sie - trägt - im Sommer - im Winter - Sonnenbrillen - .,DE,,CV_65e03fea988ee20cd8c31b71,20
4288,6UtWbjOCb4P5F18m1xMvsG,Schreibe den Satz.  nicht nur … sondern auch: Die Sportlerin - trainiert - ihre Ausdauer - ihre Kraft - .,DE,,CV_65e03fea988ee20cd8c31b71,20
3976,9towBEV6u5R7LuCEDufuVN,Trennbare Verben: Korrigiere den Fehler und schreibe den Satz richtig. Beginne mit dem markierten Satzeil. Das Baby aufessen das Essen.,DE,,Cornelsen A2,20
3566,arSclqtvRkv5MRYCjJZ7D7,"Beschreiben sie den Begriff „Fluten“ einer Rektifikationskolonne und nennen Sie die MSR-technischen Faktoren, woran Sie „Fluten“ erkennen können. (400 Zeichen)",DE,,BASF_DE,20
3846,6UMdBwE4wi79rDhNosFi8L,Schreibe den Satz im Präsens. Achtung: Nicht alle Nomen gehören zur n-Deklination. Ich - helfen - der Tourist - .,DE,,Cornelsen B1,20
2306,3MoZ9FVC8qe9MAcngw2J70,"Gib deine Antwort in einem Satz an.Nenne einen Grund, warum der Arbeitgeber Ansprüche wegen Verletzung des Arbeitsvertrags geltend machen kann.",DE,,connectsolutions_de,20
4547,1hIrUjChHJOaaDUNhiuRhl,Schreibe den Satz im Präteritum. Am Wochenende - verkaufen - ich - mein Fahrrad - an einen Freund - .,DE,,Cornelsen B1,20
3497,7E0hk3CCHpp85MOFJ70VQm,Schreibe den Satz. sowohl … als auch: Sie - trägt - im Sommer - im Winter - Sonnenbrillen - .,DE,,CV_65e0425bca918e2cb0bf7886,20
2629,3r9gzct6exC7ef7x9n5hTO,"Eine optimale Konfliktlösung besteht darin, einen guten Kompromiss zu finden.Erkläre in ein oder zwei Sätzen, warum dieser Satz FALSCH ist.",DE,,connectsolutions_de,20
2636,84QmEbG9h8lasOCiauCasS,"Formuliere deine Antwort in einem Satz.Warum ist es sinnvoll, bei der Analyse eines Konflikts die Sichtweise der Gegenseite zu berücksichtigen?",DE,,connectsolutions_de,20
3435,aVeQrEm0SUL6WJpmV0fMd4,Schreibe den Satz im Präsens. Achtung: Nicht alle Nomen gehören zur n-Deklination. Ich - sehen - mein Vater - .,DE,,CV_65e0425bca918e2cb0bf7886,20
3510,7MgAJME5GQL7ols4BGnyh5,Schreibe aus zwei Sätzen einen Hauptsatz und einen Relativsatz. Das ist der Hund. Meine Nachbarin erzählt mir von dem Hund.,DE,,CV_65e0425bca918e2cb0bf7886,20
4404,5sGfkCckj2z7Om9HOLFHV3,Schreibe den Satz im Präteritum. In der letzten Woche - helfen - ich den Nachbarn - beim Umzug - .,DE,,Cornelsen B1,20
3513,aD3z39IkV7p9jNxnqKYGzb,Schreibe den Satz. nicht nur … sondern auch: Die Sportlerin - trainiert - ihre Ausdauer - ihre Kraft - .,DE,,CV_65e0425bca918e2cb0bf7886,20
4402,2nwuhPsMP466vRSH9kQDVe,Schreibe den Satz im Präteritum. Gestern früh - bringen - Alina - das Kind - in die Schule - .,DE,,Cornelsen B1,20
3950,5yAQVsvCwqx6Z3pq31a4n1,Schreibe die Frage zu dem markierten Satzteil. Achte auf die Präposition. Die Großeltern fahren ohne ihre Enkel an den Strand.,DE,,Cornelsen A2,20
